UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07
102058,R,15210,R,1565037,R,0,R,3165540,R,878579,R,0,R,2166358,R,120603,R,120603,R,0,R,2286961,R,1565037,R,3281282,R,820606,R,0,R,0,R,5666925,R,4101888,R,2465537,R,885582,R,586403,R,2166358,R,1723893,R,-1603290,R,2286961,R,0,R,0,R,0,R,0,R,100000,R,0,R,100000,R,52453,R,0,R,52453,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,32964,R,32964,Z,0,R,19489,R,19489,R,0,R,52453,R,52453,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,32964,R,32964,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,879703,R,879703,R,0,R,0,R,5000,R,5000,Z,0,Z,0,R,2830,R,2830,R,0,R,0,R,0,R,0,R,92630,R,92630,Z,0,Z,0,R,1399957,R,1399957,R,0,R,0,R,2465537,R,2465537,R,0,R,0,R,0,R,0,Z,0,Z,0,R,2465537,R,2465537,R,0,R,0,R,193775,R,189933,R,0,R,0,R,6000,R,5000,R,180000,R,179500,R,22000,R,21000,R,315067,R,300000,R,9000,R,5900,R,32000,R,0,R,0,R,127740,R,0,R,0,R,0,R,885582,R,701333,Z,0,R,84323,R,74155,R,25771,R,0,1,R,142412,R,157622,R,15210,R,0,R,15210,R,0,R,0,R,-33470,R,1076511,R,2166358,R,1723893,R,0,R,0,R,885582
102234,R,55144515,R,88698519,Z,0,R,143843034,R,64472888,R,50269566,R,46856848,R,32513298,R,30351326,R,2161972,R,79370146,R,3169376,R,144200230,R,27722107,R,63443,Z,0,R,175155156,R,86456637,R,34754666,R,41613830,R,0,R,-6859164,R,86229310,R,0,R,79370146,R,1827983,R,240484,R,971167,Z,0,R,1617880,R,8541751,R,13199265,R,8541751,R,0,R,8541751,R,1827983,R,1827983,R,0,R,240484,R,240484,Z,0,R,971167,R,971167,Z,0,R,0,Z,0,Z,0,R,1473967,R,1473967,Z,0,R,4028150,R,4028150,R,0,R,12642973,R,12642973,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1191482,R,7026,R,1184456,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4677936,R,2812842,R,1865094,R,0,R,4677936,R,2812842,R,1865094,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,6197631,R,7204614,R,-1006983,Z,0,Z,0,Z,0,R,9313870,R,9313870,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,730774,R,1811843,R,-1081069,R,0,R,34754666,R,33793168,R,961498,Z,0,R,0,R,1114979,R,-1114979,Z,0,R,34754666,R,34908147,R,-153481,R,0,R,9570187,R,5546973,Z,0,Z,0,Z,0,Z,0,R,3471076,R,1330526,R,8167812,R,2701943,R,8878385,R,3428678,R,9908991,R,729847,R,1471189,Z,0,Z,0,Z,0,Z,0,R,146190,R,0,R,41613830,R,13737967,R,2211406,R,4860744,R,3510287,R,3280206,R,14013220,1,R,16618358,R,10946191,R,-5672167,R,717050,R,2046139,R,-2522563,R,-5912793,R,-7820662,R,29152129,R,-6859164,R,86229310,R,29100580,R,50248426,R,41613830
102270,R,19164135,R,40680841,R,0,R,66721942,R,5703372,R,0,R,17847927,R,43170643,R,43170643,Z,0,R,61018570,R,805069,R,55400968,R,29333996,R,1432000,R,208800,R,87180833,R,46499992,R,21321013,R,21895522,R,0,R,-574509,R,61593070,R,9,R,61018570,R,3253704,R,4504880,R,353311,R,0,R,356942,R,1359172,R,9828009,R,1595325,R,0,R,1595325,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1595325,R,1595325,R,0,R,6207893,R,6207893,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10139025,R,0,R,10139025,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2452185,R,2452185,R,0,R,0,R,2452185,R,2452185,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,874444,R,874444,R,0,R,0,R,0,R,0,R,1635401,R,1635401,R,0,R,0,R,0,R,0,R,0,R,0,R,12065,R,12065,R,0,R,0,R,21321013,R,11181988,R,10139025,R,0,R,0,R,10139025,R,-10139025,R,0,R,21321013,R,21321013,R,0,R,0,R,4160906,R,3043129,Z,0,Z,0,Z,0,Z,0,R,1011609,R,701032,R,3980437,R,1471622,R,11307311,R,4515555,R,1435259,R,347812,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,21895522,R,10079150,R,1288162,R,4979591,R,1151154,R,0,R,4397465,1,R,19839522,R,20713966,R,874444,R,0,R,874444,R,0,R,0,R,-574509,R,43170643,R,-574509,R,61593070,R,0,R,0,R,21895522
102298,R,3270205,R,85310198,R,1627013,R,113641086,R,32394636,R,30740816,R,79202826,R,2043624,R,2043624,R,0,R,81246450,R,144788,R,43879378,R,67894959,R,0,R,0,R,111919125,R,26608927,R,45384411,R,19473223,R,-20834508,R,5076680,R,79897508,R,-3727738,R,81246450,R,6314919,R,2848473,R,0,R,0,R,0,R,3326115,R,12489507,R,2102036,R,0,R,2102036,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2102036,R,2102036,R,0,R,12344491,R,12344491,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,1068700,R,1068700,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,9163390,R,9163390,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,5400751,R,4432971,R,964811,R,2969,R,0,R,0,R,0,R,0,R,5400751,R,4432971,R,964811,R,2969,R,818093,R,818093,Z,0,Z,0,R,205547,R,33755,R,171792,R,0,R,0,R,0,R,4294169,R,4294169,R,0,R,0,R,0,R,0,Z,0,Z,0,R,12089270,R,11609267,R,180002,R,300001,R,45384411,R,43764836,R,1316605,R,302970,R,0,R,1447782,R,-1447782,R,0,R,45384411,R,45212618,R,-131177,R,302970,R,2222302,R,2106768,R,0,R,0,R,192106,R,128129,R,750556,R,474286,R,5713252,R,2341180,R,9331988,R,3240014,R,1263019,R,160649,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,19473223,R,8451026,R,626338,R,6558637,R,614672,R,243680,R,2978870,1,R,2986503,R,76169770,R,73183267,R,0,R,0,R,0,R,73183267,R,6837,R,53448,R,5076680,R,79897508,R,14364339,R,41746798,R,19473223
102377,R,193723228,R,228448689,R,0,R,513788098,R,27307445,R,0,R,308709110,R,177771543,R,95669715,R,82101828,R,486480653,R,18847310,R,390155203,R,99187465,R,11135870,R,0,R,519325848,R,290877159,R,165362169,R,141819340,R,-33200,R,23509629,R,462971024,R,0,R,486480653,R,6625860,R,2377962,R,5113134,R,0,R,4811480,R,23152146,R,42080582,R,25898958,R,0,R,25898958,R,6625860,R,6625860,R,0,R,2377962,R,2377962,R,0,R,5113134,R,5113134,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11782002,R,11782002,R,0,R,34346406,R,34346406,R,0,R,0,R,0,R,0,R,0,R,0,R,13298101,R,13298101,R,0,R,0,R,0,R,0,R,0,R,0,R,46387421,R,46387421,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,18971482,R,7618182,R,0,R,11353300,R,18971482,R,7618182,R,0,R,11353300,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14097369,R,2356407,Z,0,R,11740962,R,0,R,0,R,15831967,R,15831967,R,0,R,0,R,0,R,0,R,0,R,0,R,22429423,R,19340628,R,0,R,3088795,R,165362169,R,139179112,R,0,R,26183057,R,0,R,16873032,R,-16873032,R,0,R,165362169,R,156052144,R,-16873032,R,26183057,R,43876150,R,21068775,R,27088721,R,9841264,R,14970284,R,3874346,R,6771307,R,2769291,R,13071568,R,4426808,R,29384458,R,8223469,R,5272686,R,229573,R,0,R,0,R,0,R,0,R,0,R,1384166,R,143355,R,141819340,R,50576881,R,9633882,R,15729152,R,10161448,R,32897,R,55685080,1,R,142900904,R,150040938,R,7140034,R,2804208,R,10275826,R,-5940000,R,0,R,14232804,R,153695737,R,23509629,R,462971024,R,163342249,R,0,R,141819340
102395,R,13672734,R,5990456,R,828647,R,20491837,R,357139,Z,0,R,20001242,R,133456,Z,0,R,133456,R,20134698,R,875000,R,3972458,R,6401835,R,9000,R,66182,R,11324475,R,5334019,R,2843946,R,4960228,R,515723,R,-1600559,R,21735257,R,0,R,20134698,R,125012,R,27000,R,13493,R,0,R,0,R,40607,R,206112,R,81100,R,0,R,81100,R,0,R,0,R,0,R,27000,R,27000,R,0,R,13493,R,13493,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,40607,R,40607,R,0,R,2014299,R,2014299,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,27000,R,27000,R,0,R,0,R,13493,R,13493,R,0,R,0,R,0,R,0,R,0,R,0,R,10991,R,10991,R,0,R,0,R,10991,R,10991,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,490663,R,490663,R,0,R,0,R,0,R,0,R,3089,R,3089,R,0,R,0,R,243804,R,243804,R,0,R,0,R,40607,R,40607,R,0,R,0,R,2843946,R,2843946,R,0,R,0,R,0,R,0,R,0,R,0,R,2843946,R,2843946,R,0,R,0,R,1241075,R,633086,R,106405,R,89501,R,76102,R,38642,R,127509,R,61273,R,603183,R,326314,R,2799101,R,1285530,R,6852,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,4960228,R,2434346,R,570854,R,288574,R,116312,R,0,R,1550142,1,R,1000000,R,1000000,R,0,R,0,R,0,R,0,R,0,R,-2116282,R,2843946,R,-1600559,R,21735257,R,20134698,R,0,R,4960228
102580,R,1748490,R,1229966,R,0,R,3033459,R,360400,R,231108,R,2490552,R,182507,R,144205,R,38302,R,2673059,R,330831,R,1148234,R,605798,R,0,R,0,R,2084863,R,854897,R,685415,R,884229,R,0,R,-198814,R,2871873,R,0,R,2673059,R,93709,R,10000,R,60443,R,0,R,20962,R,0,R,185114,R,79140,R,563,R,79703,R,0,R,0,R,0,R,5000,R,5000,R,0,R,54107,R,53544,R,563,R,0,R,0,R,0,R,0,R,0,R,0,R,20596,R,20596,R,0,R,297291,R,297291,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,260263,R,280645,R,-20382,R,0,R,260263,R,280645,R,-20382,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,-39640,R,-37870,R,-1770,R,0,R,0,R,0,R,94151,R,94151,R,0,R,0,R,14674,R,14674,Z,0,Z,0,R,58676,R,38294,R,20382,R,0,R,685415,R,687185,R,-1770,R,0,R,0,R,-20382,R,20382,R,0,R,685415,R,666803,R,18612,R,0,R,208842,R,192023,R,0,R,0,R,0,R,0,R,28950,R,0,R,35951,R,33000,R,351074,R,274665,R,102389,R,30000,R,0,R,0,R,0,R,157023,R,44705,R,0,R,0,R,884229,R,574393,R,0,R,157023,R,63239,R,17141,R,72433,1,R,1777619,R,1748628,R,-28991,R,0,R,-28992,R,0,R,1,R,-197044,R,687185,R,-198814,R,2871873,R,47804,R,231108,R,884229
102669,R,96508897,R,53868139,R,0,R,164121632,R,11081239,R,0,R,127378647,R,25661746,R,14712586,R,10949160,R,153040393,R,24784825,R,32118726,R,4116965,R,1892124,R,0,R,62912640,R,9044501,R,21517299,R,20727050,R,5948923,R,6739172,R,146301221,R,0,R,153040393,R,713420,R,42151,R,255750,R,0,R,566524,R,2578433,R,4156278,R,2965083,R,0,R,2965083,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2965083,R,2965083,R,0,R,5888651,R,5888651,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3469392,R,3469392,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2551009,R,852584,R,1698425,R,0,R,1989868,R,291443,R,1698425,R,0,R,561141,R,561141,R,0,R,0,R,724177,R,529539,R,194638,R,0,R,6087212,R,5239613,R,847599,R,0,Z,0,Z,0,R,2729088,R,2729088,R,0,R,0,R,67770,Z,0,R,67770,R,0,R,0,R,0,R,0,R,0,R,21517299,R,18708867,R,2808432,R,0,R,0,R,1927179,R,-1927179,R,0,R,21517299,R,20636046,R,881253,R,0,R,6977669,R,4228965,R,2922464,R,1554282,R,677072,R,335258,R,364622,R,151065,R,3558967,R,1712557,R,4067837,R,2188537,R,2158419,R,408671,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,20727050,R,10579335,R,2640577,R,1668623,R,1340420,R,0,R,4498095,1,R,89661298,R,96508897,R,6847599,R,0,R,6847599,R,0,R,0,R,5907146,R,20636046,R,6739172,R,146301221,R,84459668,R,0,R,20727050
104586,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2986617,R,545994,R,189575,R,0,R,745000,R,45295000,R,49762186,R,45295000,R,0,R,45295000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,45295000,R,45295000,R,0,R,100625000,R,100625000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1516000,R,1516000,R,0,R,0,R,5000,R,5000,R,0,R,0,R,0,R,0,R,0,R,0,R,1462000,R,243000,R,410000,R,809000,R,1399000,R,180000,R,410000,R,809000,R,63000,R,63000,R,0,R,0,R,0,R,0,R,0,R,0,R,7497000,R,5761000,R,1736000,R,0,R,278000,R,278000,R,12302000,R,12302000,R,0,R,0,R,0,R,0,R,0,R,0,R,1638000,R,1638000,R,0,R,0,R,125323000,R,122368000,R,2146000,R,809000,R,0,R,817700,R,-817700,R,0,R,125323000,R,123185700,R,1328300,R,809000,R,46690000,R,27132000,R,5862000,R,637000,R,0,R,0,R,5799000,R,2452000,R,14767000,R,6437000,R,22165000,R,9411000,R,7802000,R,1066000,R,745000,R,0,R,0,R,0,R,0,R,0,R,0,R,103830000,R,47135000,R,14247000,R,3721000,R,10572000,R,2665000,R,25490000,1,R,69342000,R,79952000,R,10610000,R,6373000,R,6653000,R,-1530000,R,-886000,A,,A,,A,,A,,A,,A,,A,
104665,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,92944,R,0,R,92944,R,2000,R,0,R,2000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2000,R,2000,R,0,R,258868,R,258868,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,25000,R,25000,R,0,R,0,R,282318,R,196568,R,85750,R,0,R,254318,R,168568,R,85750,R,0,R,28000,R,28000,R,0,R,0,R,0,R,0,R,0,R,0,R,2502,R,2502,R,0,R,0,R,0,R,0,R,47050,R,47050,R,0,R,0,R,0,R,0,R,0,R,0,R,24688,R,24688,R,0,R,0,R,640426,R,554676,R,85750,R,0,R,0,R,0,Z,0,Z,0,R,640426,R,554676,R,85750,R,0,R,294621,R,227952,R,0,R,0,R,9625,R,0,R,5991,R,0,R,106176,R,0,R,670249,R,369356,R,67444,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1154106,R,597308,R,16702,R,562,R,43821,R,9585,R,486128,1,R,236751,R,221031,R,-15720,R,85515,R,2327,R,-103562,R,0,A,,A,,A,,A,,A,,A,,A,
105589,R,3673923,R,20860553,R,0,R,32280615,R,10801370,R,7343190,R,18010388,R,3468857,R,2027673,R,1441184,R,21479245,R,5381955,R,21380784,R,4096438,R,91908,R,1836061,R,32787146,R,11926593,R,18926342,R,17624157,R,0,R,1302185,R,20177064,R,-4,R,21479245,R,835588,R,223977,R,0,R,0,R,105952,R,4235170,R,5400687,R,4341122,R,0,R,4341122,R,835588,R,835588,R,0,R,223977,R,223977,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,106952,R,106952,R,0,R,3174605,R,3174605,R,0,R,13171344,R,13171344,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1475172,R,1475172,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1915567,R,380084,R,1261407,R,274076,R,1533765,R,380084,R,879605,R,274076,R,381802,R,0,R,381802,R,0,R,0,R,0,R,0,R,0,R,311204,R,138200,R,0,R,173004,Z,0,Z,0,R,967276,R,967276,R,0,R,0,R,0,R,0,R,0,R,0,R,1085779,R,599648,R,486131,R,0,R,18926342,R,16731724,R,1747538,R,447080,R,0,R,0,Z,0,Z,0,R,18926342,R,16731724,R,1747538,R,447080,R,5587403,R,3886618,R,0,R,0,R,2402332,R,1505970,R,1958739,R,935720,R,2452041,R,1621422,R,4013597,R,1642684,R,1210045,R,258877,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,17624157,R,9851291,R,1646400,R,1070917,R,700856,R,265969,R,4088724,1,R,2158441,R,2499569,R,341128,R,279951,R,173004,R,-111827,R,0,R,1302185,R,18476301,R,1302185,R,20177064,R,4696825,R,7343190,R,17624157
105899,R,1335516,R,44421620,R,0,R,59972131,R,40038446,R,24813078,R,14256037,R,5677648,R,527700,R,5149948,R,19933685,R,11445000,R,33441859,R,5507609,R,614641,R,95161,R,51104270,R,6682650,R,24604595,R,30438546,R,0,R,-5833951,R,25767636,R,0,R,19933685,R,2010632,Z,0,Z,0,Z,0,R,0,R,15225721,R,17236353,R,15225721,R,0,R,15225721,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,15225721,R,15225721,R,0,R,13905898,R,13905898,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,239070,R,239070,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3142416,R,2429523,R,712893,R,0,R,0,R,0,R,0,R,0,R,3142416,R,2429523,R,712893,R,0,R,290458,R,290458,R,0,R,0,R,194928,R,0,R,194928,R,0,R,0,R,0,R,654674,R,654674,R,0,R,0,R,36340,R,36340,R,0,R,0,R,6140811,R,7504754,R,-1363943,R,0,R,24604595,R,25060717,R,-456122,R,0,R,0,R,1340672,R,-1340672,R,0,R,24604595,R,26401389,R,-1796794,R,0,R,4105663,R,2164133,R,0,R,0,R,0,R,0,R,3206239,R,1112913,R,12801581,R,4052286,R,5571063,R,2790320,R,4754000,R,158061,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,30438546,R,10277713,R,1062539,R,14359323,R,2382084,R,2356887,R,0,1,R,419892,R,527700,R,107808,R,0,R,0,R,0,R,107808,R,-5377829,R,25060717,R,-5833951,R,25767636,R,-2998868,R,24813078,R,30438546
106306,R,276365,R,28782185,R,0,R,30553625,R,3669483,R,0,R,26743359,R,140783,R,140783,R,0,R,26884142,R,2748633,R,39761437,R,2264774,R,815464,R,0,R,45590308,R,16808123,R,12615171,R,17850380,R,0,R,-5235209,R,27557524,R,4561827,R,26884142,R,2050688,R,3957943,R,59564,R,0,R,26411,R,161513,R,6256119,R,3091929,R,861448,R,3953377,R,2050688,R,2050688,R,0,R,1613887,R,887638,R,726249,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,288802,R,153603,R,135199,R,2350029,R,2350029,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4202661,R,3290423,R,912238,R,0,R,1244967,R,1244967,R,0,R,0,R,0,R,0,R,0,R,0,R,82311,R,82311,R,0,R,0,R,82311,R,82311,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,39715,R,39715,Z,0,Z,0,R,0,R,0,R,2715704,R,2715704,R,0,R,0,R,0,R,0,Z,0,Z,0,R,1979784,R,1979784,R,0,R,0,R,12615171,R,11702933,R,912238,Z,0,R,0,R,0,Z,0,Z,0,R,12615171,R,11702933,R,912238,R,0,R,2108980,R,1550708,R,0,R,0,R,1964189,R,707058,R,1516873,R,657433,R,2383235,R,1339465,R,4947672,R,1117414,R,2626689,R,1140339,R,2302742,R,0,R,0,R,0,R,0,R,0,R,0,R,17850380,R,6512417,R,527536,R,1189656,R,1414371,R,40406,R,8165994,2,A,,A,,A,,A,,A,,A,,A,,R,-5235209,R,12615171,R,-5235209,R,27557524,R,22322315,R,0,R,17850380
106342,R,68851015,R,31226403,R,0,R,107411723,R,48791636,R,8187961,R,-6627942,R,65248029,R,67430510,R,-2182481,R,58620087,R,802959,R,54536521,R,25183849,R,399828,R,36342,R,80959499,R,49733096,R,15395172,R,32523025,R,30943502,R,13815649,R,72435736,R,-27631298,R,58620087,R,1036052,R,75472,R,809625,R,0,R,9439139,R,0,R,11360288,R,9439139,R,0,R,9439139,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9439139,R,9439139,R,0,R,4951312,R,4951312,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1232352,R,1232352,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1139014,R,858623,R,280391,R,0,R,1139014,R,858623,R,280391,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3865000,R,1640786,R,2224214,R,0,R,0,R,0,R,3789427,R,3789427,R,0,R,0,R,0,R,0,R,0,R,0,R,418067,R,2852308,R,-2434241,R,0,R,15395172,R,15324808,R,70364,R,0,R,0,R,-2434241,R,2434241,Z,0,R,15395172,R,12890567,R,2504605,R,0,R,8759834,R,4095761,R,0,R,0,R,0,R,0,R,2188773,R,955924,R,7359336,R,2726811,R,7928461,R,2469515,R,6286621,R,37750,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,32523025,R,10285761,R,2521364,R,2070732,R,2157287,R,2272510,R,13215371,1,R,94590500,R,97187764,R,2597264,R,684480,R,577784,R,-3865000,R,5200000,R,-13815649,R,15324808,R,13815649,R,72435736,R,-6627942,R,8187961,R,32523025
