UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
105677,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",85439,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85439,"R",0,"R",0,"R",0,"R",612649,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",168281,"A",,"A",,"R",0,"R",780930,"R",674129,"R",347639,"Z",0,"Z",0,"Z",0,"Z",0,"R",140000,"R",140000,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",814129,"R",487639,"R",0,"R",0,"R",6678,"R",5905,"R",313907,"A",,"A",,-2
105701,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",178128,"R",0,"R",0,"R",0,"R",0,"R",0,"R",178128,"R",178128,"R",0,"R",178128,"R",189541,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",69200,"R",258741,"R",178570,"R",116574,"R",0,"R",0,"R",0,"R",0,"R",500,"R",500,"R",500,"R",500,"R",500,"R",500,"A",,"A",,"R",0,"A",,"A",,"R",122381,"R",473,"R",302451,"R",118547,"R",50,"R",55,"R",0,"R",0,"R",183799,"A",,"A",,-2
105987,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1243814,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1243814,"Z",0,"Z",0,"Z",0,"R",3395896,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",104848,"A",,"A",,"R",29991,"R",3530735,"R",1344912,"R",433413,"Z",0,"Z",0,"Z",0,"Z",0,"R",35745,"R",31980,"R",198494,"R",171793,"R",207034,"R",182476,"A",,"A",,"Z",0,"A",,"A",,"R",3727785,"R",0,"R",5513970,"R",819662,"R",112834,"Z",0,"Z",0,"Z",0,"R",4581474,"A",,"A",,-2
106041,"R",89876000,"R",0,"R",8247000,"R",374000,"R",44168000,"R",0,"R",45708000,"R",89876000,"R",0,"R",7476000,"R",57785000,"R",828000,"R",712000,"R",66801000,"R",58554000,"R",8247000,"R",41665000,"R",46694000,"R",0,"R",-5029000,"R",45781000,"R",4956000,"R",0,"R",45708000,"R",6800000,"R",9460000,"R",0,"R",0,"R",0,"R",1350000,"R",17610000,"R",1350000,"R",0,"R",1350000,"R",40288000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",227000,"R",681000,"R",0,"A",,"R",469000,"R",41665000,"R",9425653,"R",5650000,"R",0,"R",0,"R",0,"R",0,"R",6211200,"R",397000,"R",11887842,"R",5676000,"R",7919306,"R",617000,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",11249999,"R",0,"R",46694000,"R",12340000,"R",2448000,"R",4405000,"R",1166000,"R",0,"R",26335000,"R",0,"R",190209, 1
106102,"R",10341180,"R",0,"R",1786774,"R",0,"R",2457818,"R",65966,"R",7883362,"R",10341180,"R",0,"R",1304144,"R",1511639,"R",0,"R",2058939,"R",4874722,"R",3087948,"R",1786774,"R",6790307,"R",17815307,"R",4164433,"R",-6860567,"R",4000000,"R",10740929,"R",3000,"R",7883362,"R",1481321,"R",186265,"R",2748,"R",2748,"R",0,"R",297764,"R",1968098,"R",297764,"R",0,"R",297764,"R",6765836,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14277,"R",0,"R",0,"R",0,"R",10194,"R",6790307,"R",1471317,"R",1032056,"R",0,"R",0,"R",1154,"R",1154,"R",3551564,"R",2096877,"R",3852880,"R",2536683,"R",8816258,"R",4553165,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",122134,"R",55095,"R",17815307,"R",10275030,"R",2277917,"R",1800352,"R",652595,"R",0,"R",2809413,"R",3748897,"R",408375, 1
106111,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",674621,"R",10725,"R",38985,"R",38985,"R",0,"R",13825,"R",738156,"R",0,"R",0,"R",0,"R",1233581,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",93844,"A",,"A",,"R",262954,"R",1590379,"R",1243194,"R",274680,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51779,"R",43775,"R",264055,"R",101259,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1559028,"R",419714,"R",76739,"R",562485,"R",1429,"R",0,"R",498661,"A",,"A",,-2
106315,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",277747,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",277747,"Z",0,"Z",0,"Z",0,"R",616856,"R",244747,"Z",0,"R",244747,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",96771,"A",,"A",,"R",0,"R",958374,"R",117811,"R",99843,"Z",0,"Z",0,"Z",0,"Z",0,"R",16272,"R",14954,"R",10003,"R",9452,"R",44529,"R",32553,"A",,"A",,"Z",0,"A",,"A",,"R",14389,"R",2212,"R",203004,"R",159014,"R",16224,"Z",0,"Z",0,"Z",0,"R",27766,"A",,"A",,-2
106324,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",104479,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104479,"R",0,"R",0,"R",0,"R",233449,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41629,"A",,"A",,"R",0,"R",275078,"R",115563,"R",73695,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",130811,"R",26000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",246374,"R",99695,"R",8474,"R",43993,"R",11654,"R",3068,"R",79490,"A",,"A",,-2
106351,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",467324,"R",0,"R",0,"R",0,"R",0,"R",0,"R",467324,"R",0,"R",0,"R",0,"R",2067069,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",215482,"A",,"A",,"R",467324,"R",2749875,"R",319788,"R",304557,"Z",0,"Z",0,"Z",0,"Z",0,"R",77894,"R",77894,"R",19442,"R",15986,"R",94587,"R",87346,"A",,"A",,"R",0,"A",,"A",,"R",38162,"R",17689,"R",549873,"R",503472,"R",41876,"Z",0,"Z",0,"Z",0,"R",4525,"A",,"A",,-2
106360,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",107668,"R",0,"R",6149,"R",6149,"R",0,"R",0,"R",113817,"R",0,"R",0,"R",0,"R",261073,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2038,"A",,"A",,"R",0,"R",263111,"R",132699,"R",92905,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",120544,"R",19879,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",253243,"R",112784,"R",1943,"R",28404,"R",163,"R",291,"R",109658,"A",,"A",,-2
106494,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",527400,"R",0,"R",16307,"R",16307,"R",0,"R",0,"R",543707,"R",0,"R",0,"R",0,"R",1290216,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25337,"A",,"A",,"R",0,"R",1315553,"R",663493,"R",323798,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",602720,"R",160000,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1266213,"R",483798,"R",9714,"R",142018,"R",815,"R",1456,"R",628412,"A",,"A",,-2
106892,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2195641,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2195641,"Z",0,"Z",0,"Z",0,"R",2195641,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2235949,"Z",0,"A",,"A",,"R",0,"R",4431590,"R",781834,"R",594895,"Z",0,"Z",0,"Z",0,"Z",0,"R",2833019,"R",55331,"R",742569,"R",727326,"R",412158,"R",368577,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",4769580,"R",1746129,"R",87345,"R",99268,"R",120330,"R",3310,"R",2713198,"A",,"A",,-2
106908,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1316237,"R",0,"R",67288,"R",67288,"R",0,"R",0,"R",1383525,"R",0,"R",0,"R",0,"R",3185950,"R",1316237,"R",0,"R",1316237,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8059,"R",493374,"A",,"A",,"R",0,"R",5003620,"R",1899605,"R",778516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",196718,"R",196718,"R",2016153,"R",532565,"A",,"A",,"R",0,"A",,"A",,"R",282696,"R",0,"R",4395172,"R",1507799,"R",13451,"R",647125,"R",241243,"R",41453,"R",1944101,"A",,"A",,-2
107099,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",172468,"R",0,"R",0,"R",0,"R",0,"R",0,"R",172468,"R",0,"R",0,"R",0,"R",418975,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",89123,"A",,"A",,"R",0,"R",508098,"R",196189,"R",161010,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",218016,"R",55067,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",414205,"R",216077,"R",30690,"R",0,"R",14560,"R",981,"R",151897,"A",,"A",,-2
107211,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",74038,"R",0,"R",0,"R",0,"R",0,"R",0,"R",74038,"R",0,"R",0,"R",0,"R",206793,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85708,"A",,"A",,"R",0,"R",292501,"R",202560,"R",164521,"R",0,"R",0,"R",0,"R",0,"R",38039,"R",35039,"R",37129,"R",1000,"R",5449,"R",2000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",283177,"R",202560,"R",0,"R",42578,"R",0,"R",0,"R",38039,"A",,"A",,-2
107220,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",840461,"R",28355,"R",73968,"R",73968,"R",0,"R",15305,"R",958089,"R",11200,"R",0,"R",11200,"R",3058861,"R",0,"R",0,"R",0,"R",28943,"R",0,"R",28943,"R",0,"R",0,"R",0,"R",0,"R",558023,"A",,"A",,"R",0,"R",3645827,"R",921049,"R",901234,"R",0,"R",0,"R",856,"R",0,"R",2563,"R",1847,"R",20890,"R",19899,"R",605574,"R",558764,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1550932,"R",1481744,"R",18752,"R",328,"R",42014,"R",8094,"R",0,"A",,"A",,-2
107293,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",364872,"R",0,"R",0,"R",0,"R",0,"R",0,"R",364872,"R",0,"R",0,"R",0,"R",920266,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",121182,"A",,"A",,"R",0,"R",1041448,"R",466865,"R",222139,"R",0,"R",0,"R",0,"R",0,"R",104620,"R",58869,"R",159685,"R",72994,"R",442365,"R",57378,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1173535,"R",411380,"R",42994,"R",675545,"R",43616,"R",0,"R",0,"A",,"A",,-2
107442,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",289484,"R",0,"R",0,"R",0,"R",0,"R",0,"R",289484,"R",0,"R",0,"R",0,"R",289484,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25414,"A",,"A",,"R",283164,"R",598062,"R",155855,"R",155855,"R",0,"R",0,"R",0,"R",0,"R",7000,"R",3000,"R",11000,"R",4500,"R",10025,"R",3400,"A",,"A",,"R",0,"A",,"A",,"R",223867,"R",0,"R",407747,"R",166755,"R",0,"R",143946,"R",72233,"R",345,"R",24468,"A",,"A",,-2
107655,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",148706,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",148706,"Z",0,"Z",0,"Z",0,"R",265378,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",82892,"A",,"A",,"R",0,"R",348270,"R",108927,"R",891,"R",0,"R",0,"R",0,"R",0,"R",25105,"R",0,"R",47229,"R",24541,"R",132377,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",313638,"R",25432,"R",891,"R",95585,"R",17268,"R",2715,"R",171747,"A",,"A",,-2
107789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",352073,"R",0,"R",0,"R",0,"R",0,"R",0,"R",352073,"R",0,"R",0,"R",0,"R",1176845,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",202936,"A",,"A",,"R",270839,"R",1650620,"R",602320,"R",139120,"R",0,"R",0,"R",0,"R",0,"R",87733,"R",19835,"R",163250,"R",74630,"R",229651,"R",168250,"A",,"A",,"R",0,"A",,"A",,"R",167679,"R",703,"R",1250633,"R",402538,"R",13125,"R",175000,"R",85000,"R",3900,"R",571070,"A",,"A",,-2
107831,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",234728,"R",21570,"R",27721,"R",27721,"R",0,"R",340,"R",284359,"R",2998,"Z",0,"R",2998,"R",543861,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",67722,"A",,"A",,"R",0,"R",611583,"R",120000,"R",96788,"Z",0,"Z",0,"Z",0,"Z",0,"R",36000,"R",30785,"R",10000,"R",9020,"R",125000,"R",117284,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",291000,"R",253877,"R",8400,"R",23200,"R",0,"R",0,"R",5523,"A",,"A",,-2
108065,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",174406,"R",0,"R",0,"R",0,"R",0,"R",0,"R",174406,"R",0,"R",0,"R",0,"R",177929,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50926,"A",,"A",,"R",0,"R",228855,"R",18000,"R",18000,"Z",0,"R",0,"Z",0,"R",0,"R",8571,"R",8571,"R",35423,"R",35423,"R",17275,"R",17275,"A",,"A",,"Z",0,"A",,"A",,"R",9527,"R",9527,"R",88796,"R",88796,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,-2
108232,"R",106539425,"R",28692768,"R",47505502,"R",0,"R",55944021,"R",4851845,"R",50595404,"R",106539425,"R",2497538,"R",44962481,"R",73969477,"R",7790566,"R",0,"R",129220062,"R",81714560,"R",47505502,"R",283533953,"R",282077617,"R",0,"R",1456336,"R",0,"R",49139068,"R",0,"R",50595404,"R",14047278,"R",971309,"R",2882336,"R",2882336,"R",0,"R",5607369,"R",23508292,"R",2120771,"R",0,"R",2120771,"R",264111893,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-469997,"R",0,"R",19892057,"R",0,"R",0,"R",283533953,"R",130855906,"R",67632971,"R",0,"R",0,"R",0,"R",0,"R",1565640,"R",927003,"R",40988478,"R",25523280,"R",39182765,"R",9629828,"R",30218126,"R",0,"R",0,"R",0,"R",0,"R",39266702,"R",1476318,"R",282077617,"R",105189400,"R",18145357,"R",60694004,"R",16531913,"R",409732,"R",81107211,"A",,"A",,-2
108348,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",130191,"R",3133,"Z",0,"Z",0,"Z",0,"Z",0,"R",133324,"Z",0,"Z",0,"Z",0,"R",556250,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",556250,"R",110000,"R",48643,"Z",0,"Z",0,"Z",0,"Z",0,"R",28500,"R",12000,"R",14000,"R",13500,"R",198321,"R",198231,"A",,"A",,"Z",0,"A",,"A",,"R",369674,"R",0,"R",720495,"R",272374,"R",21258,"Z",0,"Z",0,"Z",0,"R",426863,"A",,"A",,-2
108649,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",487209,"R",0,"R",0,"R",0,"R",0,"R",0,"R",487209,"R",0,"R",0,"R",0,"R",1571058,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",180451,"A",,"A",,"R",0,"R",1751509,"R",926752,"R",284999,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",372045,"R",102104,"R",600580,"R",230872,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1899377,"R",617975,"R",91746,"R",39512,"R",176671,"R",0,"R",973473,"A",,"A",,-2
108977,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",454038,"R",7838,"R",0,"R",0,"R",0,"R",0,"R",461876,"R",0,"R",0,"R",0,"R",784381,"R",7838,"R",0,"R",7838,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48322,"A",,"A",,"R",0,"R",840541,"R",202556,"R",202556,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14375,"R",14375,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",216931,"R",216931,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,-2
109040,"R",70217237,"R",6465725,"R",21206426,"R",360023,"R",58888772,"R",7146166,"R",11328465,"R",70217237,"R",0,"R",30561326,"R",10768798,"R",0,"R",12627579,"R",53957703,"R",32751277,"R",21206426,"R",68736062,"C",68140454,"R",0,"C",595608,"R",0,"C",10732857,"R",0,"R",11328465,"R",14090216,"R",190679,"R",927572,"R",927572,"Z",0,"R",1302924,"R",16511391,"R",0,"R",0,"R",0,"R",61152755,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",773437,"Z",0,"Z",0,"A",,"R",523915,"R",62450107,"R",23482234,"R",11061380,"R",0,"Z",0,"R",0,"Z",0,"R",685746,"R",310027,"R",3656877,"R",2666314,"R",34104970,"R",12966678,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",0,"R",61929827,"R",27004399,"R",2730666,"R",6698712,"R",7106744,"R",973769,"R",17415537,"A",,"A",,-2
109721,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2052732,"R",67583,"Z",0,"Z",0,"Z",0,"Z",0,"R",2120315,"Z",0,"Z",0,"Z",0,"R",4607343,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",4607343,"R",1379670,"R",412965,"R",0,"R",0,"R",0,"R",0,"R",240950,"R",100562,"R",971408,"R",402248,"R",711860,"R",118005,"A",,"A",,"R",0,"A",,"A",,"R",442325,"R",130268,"R",3746213,"R",1164048,"R",209529,"R",511860,"R",69800,"R",10443,"R",1780533,"A",,"A",,-2
109730,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",773829,"R",23244,"Z",0,"Z",0,"Z",0,"Z",0,"R",797073,"Z",0,"Z",0,"Z",0,"R",2091893,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",2091893,"R",504631,"R",245515,"R",0,"R",0,"R",0,"R",0,"R",152150,"R",61901,"R",542917,"R",133749,"R",441120,"R",172124,"A",,"A",,"R",0,"A",,"A",,"R",135355,"R",112404,"R",1776173,"R",725693,"R",130625,"R",207805,"R",7607,"R",466,"R",703977,"A",,"A",,-2
109934,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",847565,"R",142904,"R",0,"R",0,"R",0,"R",32802,"R",1023271,"R",0,"R",0,"R",0,"R",2634203,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",575,"R",168586,"A",,"A",,"R",0,"R",2803364,"R",997986,"R",997986,"R",0,"R",0,"R",0,"R",0,"R",878775,"R",878775,"R",80510,"R",80510,"R",255968,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",13874,"R",0,"R",2227113,"R",1957271,"R",0,"R",255968,"R",13874,"R",0,"R",0,"A",,"A",,-2
110194,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",725274,"R",15393,"R",0,"R",0,"R",0,"R",3843,"R",744510,"R",0,"R",0,"R",0,"R",1541592,"R",744510,"R",0,"R",744510,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7169,"A",,"A",,"R",0,"R",2293271,"R",602864,"R",592366,"R",0,"R",0,"R",0,"R",0,"R",59920,"R",57170,"R",74648,"R",71648,"R",468118,"R",425782,"A",,"A",,"R",0,"A",,"A",,"R",1108221,"R",0,"R",2313771,"R",1146966,"R",58586,"R",364869,"R",41773,"R",0,"R",701577,"A",,"A",,-2
110219,"R",13749329,"R",0,"R",3047184,"R",366770,"R",9371155,"R",1545764,"R",4378174,"R",13749329,"R",1200000,"R",0,"R",1706426,"R",0,"R",4240116,"R",7146542,"R",4099358,"R",3047184,"R",24078178,"R",22878115,"R",0,"R",1200063,"R",-1361153,"R",4067301,"R",471963,"R",4378174,"R",6760948,"R",128435,"R",0,"R",0,"R",0,"R",0,"R",6889383,"R",0,"R",0,"R",0,"R",23077208,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1000970,"R",0,"R",0,"R",0,"R",24078178,"R",7011912,"R",4766178,"R",0,"R",0,"R",0,"R",0,"R",478544,"R",442528,"R",3809759,"R",3515191,"R",11577900,"R",331798,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22878115,"R",9055695,"R",505168,"R",0,"R",722476,"R",89418,"R",12505358,"R",12550,"R",0, 3
