UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07
149310,R,2206571,R,0,R,532002,R,1050534,R,1569314,R,0,R,637257,R,2206571,R,0,R,0,R,532002,R,0,R,0,R,532002,R,0,R,532002,R,1752244,R,1591907,R,0,R,160337,R,0,R,312848,R,164072,R,637257,R,157887,R,97071,R,0,R,0,R,0,R,0,R,254958,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1752244,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,1752244,R,256279,R,108560,Z,0,Z,0,R,0,R,0,R,532353,R,229257,R,228151,R,94400,R,565124,R,242069,R,0,R,0,R,0,A,,A,,R,10000,R,0,R,1591907,R,674286,R,28989,R,854143,R,10000,R,24489,R,0,R,25882,R,0,3,R,134791,R,1752244,R,637257,R,2206571,R,437163,R,0,R,1591907
149550,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,319753,R,0,R,16050,R,14050,R,2000,R,36940,R,372743,R,52990,R,0,R,52990,R,0,R,0,R,0,R,0,Z,0,R,0,R,14050,R,14050,R,0,R,2000,R,2000,R,0,R,0,R,0,R,0,R,36940,R,36940,R,0,R,1479022,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,208343,A,,A,,R,9041,R,1696406,R,473073,R,473073,Z,0,Z,0,Z,0,Z,0,R,12000,R,12000,R,62000,R,62000,R,60000,R,60000,A,,A,,Z,0,A,,A,,R,783482,R,0,R,1390555,R,607073,R,60700,R,48000,R,21203,R,0,R,653579,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
150251,R,933464,R,0,R,34318,R,0,R,81508,R,0,R,851956,R,933464,R,51348,R,0,R,46643,R,0,R,190977,R,288968,R,254650,R,34318,R,1667961,R,1661774,R,933,R,7120,R,0,R,844836,R,0,R,851956,R,390423,R,16903,R,0,R,0,R,0,R,0,R,407326,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1667961,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,1667961,R,1105077,R,1105077,R,0,R,0,R,0,R,0,R,6502,R,0,R,0,R,0,R,543027,R,150095,R,0,R,0,R,0,A,,A,,R,7168,R,0,R,1661774,R,1255172,R,12792,R,381690,R,11242,R,0,R,878,R,1567,R,0,3,R,8998,R,1667961,R,851956,R,933464,R,844836,R,0,R,1661774
150303,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1162160,R,45649,R,0,R,0,R,0,R,293475,R,1501284,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4576131,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,190426,A,,A,,R,0,R,4766557,R,987020,R,776004,R,0,R,0,R,0,R,0,R,136194,R,124040,R,141265,R,139317,R,1837162,R,295060,A,,A,,R,0,A,,A,,R,1,R,1,R,3101642,R,1334422,R,8723,R,202293,R,0,R,0,R,1556204,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
150428,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,75144,R,0,R,0,R,0,R,0,R,0,R,75144,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,402204,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11615,R,43406,A,,A,,R,5622,R,462847,R,97877,R,97877,R,0,R,0,R,0,R,0,R,43262,R,0,R,0,R,0,R,200702,R,0,A,,A,,R,28203,A,,A,,R,0,R,0,R,370044,R,97877,R,0,R,240730,R,3234,R,25,R,28178,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
150765,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,402538,R,0,R,0,R,0,R,0,R,0,R,402538,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1071072,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1745,R,142625,A,,A,,R,402538,R,1617980,R,613429,R,370967,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,382126,R,268789,R,0,Z,0,A,,A,,Z,0,A,,A,,R,456826,R,0,R,1452381,R,639756,R,95992,R,224599,R,35208,R,0,R,456826,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
150853,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,474019,R,8537,R,0,R,0,R,0,R,0,R,482556,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1788111,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,188156,A,,A,,R,2118,R,1978385,R,874211,R,874211,R,0,R,0,R,0,R,0,R,346935,R,0,R,0,R,0,R,77941,R,0,A,,A,,R,0,A,,A,,R,491458,R,0,R,1790545,R,874211,R,0,R,27924,R,0,R,0,R,888410,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
151467,R,2039706,R,0,Z,0,Z,0,R,1066954,R,0,R,972752,R,2039706,R,0,R,512071,R,43532,R,0,R,0,R,555603,R,555603,Z,0,R,4665432,R,3966569,R,0,R,698863,R,-87601,R,361490,R,0,R,972752,R,672203,R,67624,R,436739,R,436739,R,0,R,10401,R,1186967,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,4038383,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,R,627049,R,4665432,R,1975664,R,1073283,R,0,R,0,R,0,R,0,R,341047,R,168937,R,825647,R,499418,R,202095,R,85667,R,604121,R,38462,R,0,A,,A,,R,17995,R,0,R,3966569,R,1865767,R,270215,R,768924,R,0,R,0,R,1061663,A,,A,,-2,R,698863,R,4665432,R,972752,R,2039706,R,972752,R,0,R,3966569
151564,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2573,R,0,R,0,R,0,R,0,R,0,R,2573,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,148285,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,86990,A,,A,,R,9134,R,244409,R,102435,R,102435,R,0,R,0,R,0,R,0,R,54571,R,0,R,0,R,0,R,87768,R,0,A,,A,,R,0,A,,A,,R,18597,R,0,R,263371,R,102435,R,0,R,19929,R,8763,R,5387,R,126857,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
151607,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,416960,R,15112,R,0,R,0,R,0,R,43794,R,475866,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1598937,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,74530,A,,A,,R,0,R,1673467,R,490773,R,326192,R,0,R,0,R,0,R,0,R,47338,R,43384,R,39076,R,38450,R,687895,R,105619,A,,A,,R,0,A,,A,,R,0,R,0,R,1265082,R,513645,R,11702,R,152880,R,0,R,0,R,586855,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
151661,R,291566000,R,0,R,23940000,R,0,R,146689000,R,0,R,144877000,R,291566000,R,52000,R,86031000,R,82585000,R,888000,R,751000,R,170307000,R,146367000,R,23940000,C,348287245,R,334604000,R,-1049000,C,12634245,R,-37260000,C,141399755,R,28103000,R,144877000,R,3517003,R,149686,R,141850,R,141850,R,0,R,1207371,R,5015910,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14305642,R,3666689,R,0,R,3666689,R,141850,R,0,R,141850,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,18114181,R,4679231,R,2342131,R,0,R,0,R,0,R,0,R,0,R,0,R,5504721,R,2073545,R,4002460,R,549980,R,2681074,R,0,R,0,A,,A,,R,783514,R,0,R,17651000,R,4965656,R,836508,R,2681074,R,783515,R,0,R,8384247,R,700000,R,770886,2,R,16436000,C,348287245,R,144877000,R,291566000,R,120937000,R,0,R,334604000
152044,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,P,192207,P,0,P,0,P,0,P,0,P,0,P,192207,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,194703,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,39231,A,,A,,P,0,P,233934,P,198843,P,198843,P,0,P,0,P,0,P,0,P,61600,P,0,P,51402,P,0,P,185625,P,0,A,,A,,P,0,A,,A,,P,0,P,0,P,497470,P,198843,P,1389,P,185625,P,0,P,18327,P,93286,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
152150,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,194505,R,4730,R,0,R,0,R,0,R,0,R,199235,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,787802,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,59528,A,,A,,R,285,R,847615,R,228139,R,228139,R,0,R,0,R,0,R,0,R,130351,R,0,R,12825,R,0,R,32666,R,0,A,,A,,R,0,A,,A,,R,208003,R,0,R,611984,R,228139,R,0,R,12825,Z,0,Z,0,R,371020,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
152275,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,260359,R,0,R,0,R,0,R,0,R,0,R,260359,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1493646,R,168055,R,0,R,168055,R,0,R,0,R,0,R,0,R,0,R,0,R,511,R,116307,A,,A,,R,2916,R,1781435,R,519687,R,341802,R,0,R,0,R,0,R,0,R,174373,R,0,R,27018,R,0,R,595875,R,232439,A,,A,,R,0,A,,A,,R,0,R,0,R,1316953,R,574241,R,5459,R,691428,R,45313,R,511,R,1,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
152309,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,422218,R,0,R,0,R,0,R,0,R,21494,R,443712,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1397062,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,119405,A,,A,,R,0,R,1516467,R,652076,R,335111,R,0,R,0,R,0,R,0,R,68351,R,0,R,151169,R,132861,R,156003,R,121180,A,,A,,R,0,A,,A,,R,0,R,0,R,1027599,R,589152,R,0,R,190763,R,43897,R,7282,R,196505,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
152628,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,91202,R,0,R,0,R,0,R,0,R,0,R,91202,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,137431,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,77341,A,,A,,R,143717,R,358489,R,102897,R,102897,R,0,R,0,R,0,R,0,R,0,R,0,R,2622,R,0,R,1375,R,1375,A,,A,,R,17159,A,,A,,R,0,R,0,R,124053,R,104272,R,0,R,2968,R,0,R,0,R,16813,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
153074,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,504098,R,13848,R,0,R,0,R,0,R,28839,R,546785,R,28839,R,0,R,28839,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,28839,R,28839,R,0,R,1623771,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,15556,R,895841,A,,A,,R,0,R,2535168,R,961296,R,524157,R,0,R,0,R,0,R,0,R,630524,R,130507,R,291524,R,247207,R,247466,R,85187,A,,A,,R,0,A,,A,,R,42382,R,1,R,2173192,R,987059,R,38078,R,1039855,R,65818,R,0,R,42382,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
153083,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,416067,R,12809,R,0,R,0,R,0,R,13849,R,442725,R,13849,R,0,R,13849,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,13849,R,13849,R,0,R,1157477,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,719139,A,,A,,R,0,R,1876616,R,785174,R,426900,R,0,R,0,R,0,R,0,R,507597,R,103592,R,286412,R,222751,R,248658,R,112212,A,,A,,R,0,A,,A,,R,45405,R,0,R,1873246,R,865455,R,24803,R,858848,R,53255,R,0,R,70885,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
153427,R,4318625,R,463195,R,3852236,R,3194,R,3360153,R,2653183,R,958472,R,4318625,R,1025000,R,2652019,R,929974,R,0,R,0,R,4606993,R,754757,R,3852236,R,1824685,R,1803932,R,0,R,20753,Z,0,R,937719,R,0,R,958472,R,306552,Z,0,Z,0,Z,0,Z,0,Z,0,R,306552,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1191975,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,556308,R,4925,R,71477,Z,0,R,0,R,1824685,R,516747,R,341591,Z,0,R,0,Z,0,R,0,R,481607,R,135086,R,112612,R,110707,R,449329,R,201728,R,128619,R,126555,Z,0,Z,0,R,0,R,115018,R,0,R,1803932,R,915667,R,52605,R,207034,R,110669,R,115694,R,402263,A,,A,,-2,R,20753,R,1824685,R,958472,R,4318625,R,-2896958,R,2653183,R,1803932
153463,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,108712,Z,0,Z,0,Z,0,Z,0,Z,0,R,108712,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,215155,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,95315,A,,A,,R,0,R,310470,R,193248,R,89877,R,0,R,0,R,0,R,0,R,66360,R,65480,R,55665,R,33256,R,8013,R,7773,A,,A,,R,0,A,,A,,R,0,R,0,R,323286,R,196386,R,0,R,55665,R,8013,R,0,R,63222,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
153597,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,259012,R,16571,R,3000,R,3000,R,0,R,38047,R,316630,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1036163,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,206805,A,,A,,R,0,R,1242968,R,397661,R,349803,R,0,R,0,R,0,R,0,R,366316,R,89041,R,213550,R,139922,R,126429,R,57241,A,,A,,R,0,A,,A,,R,25646,R,0,R,1129602,R,636007,R,91419,R,64684,Z,0,R,0,R,337492,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
153746,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,160991,R,7500,R,15748,R,15748,R,0,R,19181,R,203420,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,354506,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,154851,A,,A,,R,0,R,509357,R,243092,R,181463,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,A,,A,,R,462235,R,0,R,705327,R,181463,R,61629,R,0,R,516,R,52,R,461667,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
153764,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,241294,R,7050,R,40765,R,40765,R,0,R,31836,R,320945,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,717193,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,306210,A,,A,,R,0,R,1023403,R,306591,R,281262,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,A,,A,,R,1041207,R,0,R,1347798,R,281262,R,25329,R,0,R,1881,R,52,R,1039274,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
153773,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,216595,R,5779,R,34958,R,34958,R,0,R,12700,R,270032,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,849774,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,15590,R,77368,A,,A,,R,0,R,942732,R,227252,R,227252,R,0,R,0,R,0,R,0,R,222751,R,0,R,20081,R,0,R,156075,R,0,A,,A,,R,0,A,,A,,R,0,R,0,R,626159,R,227252,R,3003,R,270032,R,20081,R,15590,R,90201,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
153782,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,107071,R,6350,R,10882,R,10882,R,0,R,11500,R,135803,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,253326,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,525,R,101866,A,,A,,R,0,R,355717,R,68223,R,60299,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,A,,A,,R,346113,R,0,R,414336,R,60299,R,7924,R,0,R,5009,Z,0,R,341104,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
154022,R,161490419,R,0,R,19345939,R,31841173,R,63730827,R,0,R,97759592,R,161490419,R,11316741,R,0,R,11709573,R,115071,R,91642,R,23233027,R,3887088,R,19345939,R,299300928,R,266352207,R,0,R,32948721,R,0,R,64810870,R,1,R,97759592,R,45936211,R,1726387,R,57600,R,57600,R,0,R,152359979,R,200080177,R,147331665,R,5028314,R,152359979,R,45936211,R,45936211,R,0,R,1726387,R,1726387,R,0,R,57600,R,57600,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,104639781,R,99611467,R,5028314,R,237388223,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9020873,R,0,R,52891832,R,299300928,R,37822797,R,32386474,R,0,R,0,R,0,R,0,R,18552116,R,6782175,R,118214167,R,49719957,R,81051674,R,18859821,R,0,R,0,R,0,R,0,R,0,R,10711453,R,0,R,266352207,R,107748427,R,24602074,R,3360333,R,3915647,R,0,R,126725726,R,0,R,0,3,R,32948721,R,299300928,R,97759592,R,161490419,R,46572480,R,0,R,266352207
154208,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,715772,Z,0,R,102754,R,41734,R,61020,Z,0,R,818526,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4363701,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1961170,A,,A,,R,0,R,6324871,R,2178181,R,1328124,Z,0,Z,0,Z,0,Z,0,R,61551,R,0,R,755840,R,755840,R,1274300,R,295558,A,,A,,Z,0,A,,A,,R,0,R,0,R,4269872,R,2379522,R,152865,R,998696,R,149171,R,29582,R,560036,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
154332,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,340384,R,5750,R,49745,R,49745,R,0,R,32527,R,428406,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,964343,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,260458,A,,A,,R,0,R,1224801,R,356722,R,328209,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,A,,A,,R,1264353,R,0,R,1621075,R,328209,R,28513,R,0,R,114380,R,104,R,1149869,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
154448,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,431557,R,10317,R,0,R,0,R,0,R,19186,R,461060,R,19186,R,0,R,19186,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,19186,R,19186,R,0,R,1349881,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,15555,R,903799,A,,A,,R,0,R,2269235,R,762784,R,401575,R,0,R,0,R,0,R,0,R,541900,R,87200,R,259688,R,198411,R,268346,R,67017,A,,A,,R,0,A,,A,,R,38059,R,0,R,1870777,R,754203,R,34470,R,1041310,R,2735,R,0,R,38059,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
154457,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,219779,R,0,R,6518,R,3518,R,3000,R,14125,R,240422,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,558854,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,134774,A,,A,,R,0,R,693628,R,163474,R,145116,R,0,R,0,R,0,R,0,R,193943,R,36939,R,87810,R,58046,R,46286,R,23746,A,,A,,R,0,A,,A,,R,114469,R,0,R,605982,R,263847,R,56449,R,40101,R,12500,R,0,R,233085,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
