UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
235237,R,76830978,R,150353507,R,115129555,R,265483062,R,342314040,R,12059956,R,565000,R,13475608,R,14040608,R,152500,R,26927074,R,27079574,R,41120182,R,28548424,R,263393062,R,0,R,0,R,21312328,R,284705390,R,91538252,R,1752677,R,227986431,R,10577431,R,23591303,R,355446094,R,89963033,R,0,R,0,R,126701059,R,107189000,R,19512059,R,265193331,R,0,R,284705390,R,17594184,R,1260205,R,527131,R,17814270,R,17508916,R,305354,R,772811,R,0,R,105746,R,0,R,6105778,R,44180125,R,0,R,41140107,R,0,R,9403677,R,7523095,R,726189,R,0,R,54626,R,0,R,58847694,R,103027819,R,23673240,R,0,R,0,R,0,R,23673240,R,126701059,R,39294869,R,25611270,R,0,R,0,R,0,R,0,R,10436365,R,5606032,R,15626486,R,8382722,R,23340621,R,9890946,R,10112819,R,5545906,R,1371758,R,0,R,0,R,0,R,0,R,2831934,R,0,R,107189000,R,50862728,R,17783233,R,24216908,R,5519954,R,131750,R,8674427,1,R,2386223,R,302761,R,8583710,R,8598802,1,R,445711,R,20341356,R,19964714,R,3461154,R,9043677,R,0,R,7523095,R,726189,R,0,R,359999,R,17652960,R,7540141,R,0,R,7540141,R,10112819,R,3821700,R,3821700,R,0,R,622099,R,622099,R,0,R,3056341,R,3056341,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,40001,R,40001,R,0,1,R,4910563,R,4619657,R,-290906,R,0,R,0,R,0,R,-290906,R,-4161181,R,103027819,R,19512059,R,265193331,R,21312328,R,2090000,R,107189000
235334,R,20718837,R,62608732,R,38126212,R,100734944,R,121453781,R,3949835,R,120000,R,6280786,R,6400786,R,3953111,R,8418997,R,12372108,R,18772894,R,8181782,R,93579436,R,-5350287,R,0,R,10219791,R,98448940,R,177724,R,0,R,91967415,R,3945860,R,34866091,R,130957090,R,33304543,R,0,R,0,R,63839287,R,35938277,R,27901010,R,71501037,R,-953107,R,98448940,R,2056583,R,3698564,R,3175939,R,3183538,R,5244,R,3178294,R,492676,R,0,R,0,R,0,R,131012,R,12738312,R,0,R,15463817,R,0,R,6272760,R,0,R,0,R,0,R,120325,R,0,R,21856902,R,34595214,R,29244073,R,0,R,0,R,0,R,29244073,R,63839287,R,12840367,R,6560329,R,0,R,0,R,0,R,0,R,2437608,R,1181660,R,5779572,R,2228885,R,5688023,R,2837878,R,5186894,R,1454503,R,318700,R,0,R,0,R,0,R,0,R,2551310,R,1676530,R,35938277,R,14803982,R,3952714,R,2670255,R,2392907,R,131811,R,11986608,1,R,744053,R,1656631,R,2531305,R,2767613,1,R,275830,R,5764489,R,5650477,R,1182222,R,2168916,R,1809225,R,1332842,R,1148150,R,289434,R,513670,R,7262237,R,2075343,R,0,R,2075343,R,5186894,R,619905,R,619905,R,0,R,516968,R,516968,R,0,R,380825,R,380825,R,0,R,328112,R,328112,R,0,R,0,R,0,R,0,R,229533,R,229533,R,0,1,R,13001696,R,13736722,R,735026,R,281441,R,1917515,R,-1463930,R,0,R,-69930,R,37336728,R,29174143,R,113916163,R,6511982,R,3953111,R,37406658
235343,R,20445920,R,186841852,R,48821103,R,235662955,R,256108875,R,10851762,R,3334822,R,5931625,R,9266447,R,25543431,R,5756190,R,31299621,R,40566068,R,26823669,R,164883955,R,16186,R,1663,R,34669096,R,199570900,R,6081195,Z,0,R,264391384,R,14639143,R,839161,R,285950883,R,92188675,R,0,R,0,R,119398459,R,112873737,R,6524722,R,192691172,R,355006,R,199570900,R,21409328,R,3715037,R,6331565,R,22654041,R,21646159,R,1007882,R,1777478,R,0,R,46004,R,0,R,2408263,R,58341716,R,0,R,41851706,R,0,R,6469585,R,6425431,R,988666,R,0,R,-7140687,R,7902219,R,56496920,R,114838636,R,4559823,R,0,R,0,R,0,R,4559823,R,119398459,R,46249923,R,31298857,R,0,R,0,R,0,R,0,R,9505669,R,5735118,R,12218382,R,7395351,R,16996807,R,8383268,R,12198880,R,6272171,R,1554355,R,0,R,0,R,0,R,0,R,9431905,R,624216,R,112873737,R,54991165,R,17988453,R,9372516,R,7253619,R,1367638,R,21900346,1,R,-326733,R,-1442214,R,8475260,R,8124115,1,R,-392884,R,21302105,R,18348409,R,2727647,R,6469585,R,3715037,R,4044829,R,0,Z,0,R,795301,R,15024752,R,2656320,R,169552,R,2825872,R,12198880,R,1134491,R,1068005,R,66486,R,186992,R,165424,R,21568,R,1504389,R,1422891,R,81498,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,1,R,21876480,R,24233881,R,2357401,R,850376,R,2153510,R,-4632238,R,3985753,R,-18933871,R,127843786,R,-14374048,R,171445506,R,14523,R,28878253,R,142217833
235431,R,54085567,R,69512706,R,10660294,R,80173000,R,134258567,R,10279349,R,541393,R,7359030,R,7900423,R,1934695,R,26852528,R,28787223,R,36687646,R,23599675,R,67084908,Z,0,Z,0,R,17165687,R,84250595,R,48289,R,0,R,116753128,R,14684042,R,0,R,131485459,R,61924464,R,0,R,0,R,93423510,R,88791651,R,4631859,R,74057751,R,5560985,R,84250595,R,9185068,R,3120570,R,3275003,R,14772280,R,14647205,R,125075,R,853676,R,0,R,25177,R,1055833,R,634210,R,32921817,R,0,R,41740975,Z,0,R,8423829,R,4596254,R,132178,R,0,R,976598,R,0,R,55869834,R,88791651,R,4195406,R,436453,R,0,R,0,R,4631859,R,93423510,R,37100345,R,23936925,R,0,Z,0,R,0,Z,0,R,9435982,R,4818082,R,12506209,R,6588705,R,14411159,R,8363898,R,4506644,R,3838716,R,1418606,R,0,Z,0,R,0,Z,0,R,6992596,R,0,R,88791651,R,45126216,R,15163341,R,8018304,R,3464853,R,74904,R,16944033,1,R,-4719148,R,-4912250,R,6943467,R,7375767,1,R,182582,R,28110726,R,16092083,R,2903582,R,7102792,R,984763,R,5218203,R,579628,R,498379,R,0,R,14383765,R,9877121,R,0,R,9877121,R,4506644,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9877121,R,9877121,R,0,2,A,,A,,A,,A,,A,,A,,A,,R,2204633,R,85928868,R,6400039,R,79438712,R,49198638,R,5040460,R,83399389
235671,R,38074520,R,85395094,R,9250089,R,94645183,R,132719703,R,4495014,R,35000,R,5348595,R,5383595,R,1035000,R,10633332,R,11668332,R,17051927,R,12389261,R,89292005,R,-3035,Z,0,R,18484559,R,107773529,R,4966911,Z,0,R,122033470,R,11976494,Z,0,R,138976875,R,48614870,Z,0,Z,0,R,57290342,R,50281699,R,7008643,R,103161284,R,-2396398,R,107773529,R,5806679,R,336003,R,5465845,R,3062916,R,1346684,R,1716232,R,3675007,A,,R,181266,A,,R,2465799,R,20993515,Z,0,R,27062872,Z,0,R,2681058,R,3129737,R,0,R,318656,R,48561,R,1014470,R,34255354,R,55248869,R,2041473,Z,0,Z,0,R,0,R,2041473,R,57290342,R,21159098,R,9817586,R,0,Z,0,R,0,Z,0,R,3463043,R,1580769,R,7336858,R,3808847,R,7677260,R,3249689,R,4141889,R,6499836,R,2385882,A,,A,,A,,A,,R,3715,R,14,R,50281699,R,20842787,R,5173831,R,7817007,R,2461103,R,53672,R,13933299,1,R,-39660,R,-694064,R,2747798,R,-3130893,1,R,-657988,R,8646734,R,9641463,R,-1364122,R,2444628,R,593419,R,4091670,Z,0,R,565093,R,0,R,7694810,R,3552921,R,0,R,3552921,R,4141889,R,1128757,R,1128757,R,0,R,273999,R,273999,R,0,R,1889245,R,1889245,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,260920,R,260920,R,0,1,R,3004373,R,3450549,R,446176,R,495812,R,104485,R,-281275,R,127154,R,7373913,R,55839837,R,5638766,R,104668231,R,17407400,R,1070000,R,50281699
235699,R,16490511,R,45029618,R,4212649,R,49242267,R,65732778,R,6096374,R,108988,R,6307816,R,6416804,R,164913,R,13981271,R,14146184,R,20562988,R,14873802,R,46652392,R,0,R,0,R,-10260030,R,36392362,R,1896686,R,0,R,79417130,R,9804845,R,0,R,91118661,R,44192358,R,0,R,0,R,59462920,R,50375572,R,9087348,R,35658997,R,-8353983,R,36392362,R,6795314,R,3622129,R,7665562,R,2823117,R,1824872,R,998245,R,1212425,R,0,R,365608,R,0,R,120282,R,22604437,R,0,R,25577013,R,0,R,4529692,R,2515682,R,816585,R,0,R,4910,R,18000,R,33461882,R,56066319,R,3396601,R,0,R,0,R,0,R,3396601,R,59462920,R,25242533,R,14511932,R,0,R,0,R,0,R,0,R,3883533,R,1867725,R,6278418,R,3564976,R,8752283,R,4748958,R,2199208,R,3512064,R,931896,R,0,R,0,R,0,R,0,R,507533,R,44222,R,50375572,R,25669709,R,7922616,R,3953487,R,1917547,R,2295,R,10909918,1,R,-722861,R,-983286,R,-3850086,R,3671932,1,R,1127,R,-10800134,R,-10380299,R,2424442,R,2110846,R,2009778,R,4001693,R,483012,R,332128,R,0,R,8937457,R,6738249,R,0,R,6738249,R,2199208,R,1949186,R,1949186,R,0,R,538444,R,538444,R,0,R,3757837,R,3757837,R,0,R,412083,R,412083,R,0,R,0,R,0,R,0,R,80699,R,80699,R,0,1,R,479871,R,490576,R,10705,R,18790,R,14494,R,-22579,R,0,R,8365614,R,59462920,R,-503252,R,56524282,R,16490511,R,49242267,R,65732778
235750,R,18314908,R,75983912,R,14296081,R,90279993,R,108594901,R,6880304,R,1943353,R,4904507,R,6847860,R,21147903,R,17841554,R,38989457,R,45837317,R,14546968,R,60362903,R,120392,R,322648,R,-5715023,R,55090920,R,6074767,R,5479095,R,109020846,R,9924867,R,1401152,R,131900727,R,48440896,R,0,R,0,R,59930106,R,57349664,R,2580442,R,51969093,R,541385,R,55090920,R,5592702,R,5352831,R,4673564,R,1492992,R,775687,R,717305,R,1198092,R,0,R,163999,R,0,R,8172560,R,26646740,R,0,R,21480762,R,0,R,3908108,R,775687,R,955832,R,553352,R,-28010,R,2000025,R,29645756,R,56292496,R,3637610,Z,0,Z,0,R,0,R,3637610,R,59930106,R,15896570,R,9762129,R,0,R,0,R,0,R,0,R,5088015,R,3145494,R,15331716,R,8051859,R,7329508,R,3747794,R,8510535,R,2582013,R,664895,R,0,R,0,R,0,R,0,R,2611307,R,0,R,57349664,R,25372171,R,7917088,R,3873065,R,2904906,R,882048,R,16400386,1,R,-101734,R,2814460,R,4417569,R,4616856,1,R,-37495,R,12423468,R,10129399,R,2263448,R,3908108,R,2366295,R,4421448,R,569321,R,313619,R,3256950,R,14835741,R,6230198,R,95008,R,6325206,R,8510535,R,1383943,R,1374955,R,8988,R,752214,R,740205,R,12009,R,1331640,R,1271701,R,59939,R,0,Z,0,Z,0,R,252063,R,237991,R,14072,R,2605346,R,2605346,R,0,1,R,16615693,R,19108721,R,2493028,R,2613222,R,2052584,R,-1707030,R,-465748,R,1851697,R,57686297,R,6085598,R,80449841,R,4101720,R,0,R,59056694
236072,R,39588331,R,48728596,R,26372351,R,75100947,R,114689278,R,6475809,R,525000,R,4920502,R,5445502,R,4760000,R,15705409,R,20465409,R,25910911,R,19322857,R,75481809,R,547763,R,0,R,-98253,R,75931319,R,1705253,R,0,R,87531030,R,8263104,R,30322961,R,127822348,R,47065539,R,0,R,0,R,72141498,R,65454684,R,6686814,R,69223416,R,21089,R,75931319,R,6973381,R,1678049,R,5089835,R,5353048,R,4013591,R,1339457,R,947006,R,0,R,486,R,0,R,3002753,R,23044558,R,0,R,30374617,R,0,R,6206462,R,3810379,R,966670,R,0,R,544342,R,0,R,41902470,R,64947028,R,7194470,R,0,R,0,R,0,R,7194470,R,72141498,R,29755174,R,17771902,R,0,R,0,R,0,R,0,R,7839249,R,4682156,R,7459779,R,4455510,R,9419462,R,5625971,R,7724870,R,1826153,R,1090708,R,0,R,0,R,0,R,0,R,1429997,R,309899,R,65454684,R,33936146,R,7819018,R,7725735,R,2475886,R,289731,R,13208168,1,R,-1674597,R,616325,R,5183525,R,4976170,1,R,-1219224,R,11711729,R,14139332,R,1499639,R,2942714,R,1402648,R,5406929,R,1511913,R,448796,R,424736,R,12137736,R,4412866,R,0,R,4412866,R,7724870,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4412866,R,4412866,R,0,1,R,6057578,R,6201516,R,143938,R,552640,R,-212691,R,-196010,R,-1,R,6686813,R,64947028,R,6686813,R,75931319,R,18522781,R,5285000,R,65454684
236188,R,57636974,R,115626813,R,11932716,R,127559529,R,185196503,R,4182235,R,0,R,2195047,R,2195047,R,0,R,3214403,R,3214403,R,5409450,R,8032020,R,127559529,R,12604,R,400000,R,47965135,R,175937268,R,11809552,R,0,R,172615435,R,11486315,R,123164,R,196034466,R,68474937,R,0,R,0,R,88289176,R,89372609,R,-1083433,R,164660476,R,12360225,R,175937268,R,17317961,R,1478076,R,2066982,R,9844858,R,8622834,R,1222024,R,325511,R,0,R,0,R,0,R,3929026,R,34962414,R,0,R,36382860,R,0,R,5583309,R,0,R,0,R,0,R,1308773,R,1,R,43274943,R,78237357,R,5783196,R,0,R,0,R,4268623,R,10051819,R,88289176,R,35001891,R,18759613,R,0,R,0,R,0,R,0,R,6798297,R,4353689,R,5976401,R,4236451,R,13674985,R,6932860,R,6700671,R,2851881,R,1169687,R,0,R,0,R,0,R,0,R,18368483,R,213159,R,89372609,R,35665459,R,11671155,R,3358870,R,3933626,R,0,R,34743499,1,R,1089077,R,4206594,R,2814566,R,1898362,1,R,506097,R,356574,R,5217454,R,2283873,R,3534382,R,770291,R,4859189,R,393291,R,1127503,R,0,R,10684656,R,3983985,R,0,R,3983985,R,6700671,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3983985,R,3983985,R,0,1,R,18906415,R,18729397,R,-177018,R,0,R,0,R,0,R,-177018,R,1858850,R,88289176,R,5150405,R,179125984,R,0,R,0,R,89372609
236258,R,20307009,R,79655988,R,1648765,R,81304753,R,101611762,R,3631934,R,526657,R,2535302,R,3061959,R,1204650,R,9711605,R,10916255,R,13978214,R,8789470,R,78591827,R,583860,R,1545569,R,1754756,R,82476012,R,371368,R,2972677,R,106007059,R,6348097,R,0,R,115699201,R,35847605,R,0,R,175759,R,37889684,R,37449494,R,440190,R,81630535,R,405287,R,82476012,R,2592474,R,3216508,R,4940742,R,3942034,R,1884422,R,2057612,R,730502,R,0,R,0,R,0,R,663196,R,16085456,R,0,R,16344263,R,0,R,2538530,R,0,R,0,R,0,R,443350,R,0,R,19326143,R,35411599,R,2478085,R,0,R,0,R,0,R,2478085,R,37889684,R,13667690,R,6940380,R,0,R,0,R,0,R,0,R,4200927,R,2282793,R,5063413,R,2769942,R,6508489,R,3353851,R,5270190,R,1631622,R,554866,R,0,R,0,R,0,R,0,R,1107163,R,172779,R,37449494,R,16074611,R,4496889,R,3891044,R,2382510,R,73232,R,10531208,1,R,-27460,R,328342,R,2539224,R,2387161,1,R,-148734,R,6725236,R,6250246,R,1244772,R,2538530,R,379708,R,3302956,R,0,R,1213857,R,105753,R,7540804,R,2270614,R,0,R,2270614,R,5270190,R,765578,R,765578,R,0,R,113134,R,113134,R,0,R,994554,R,994554,R,0,R,0,R,0,R,0,R,139429,R,139429,R,0,R,257919,R,257919,R,0,1,R,4884241,R,5457499,R,573258,R,164929,R,434771,R,-26442,R,0,R,-2037895,R,35411599,R,440190,R,82476012,R,3884185,R,1080000,R,37449494
236382,R,23787981,R,39016682,R,5611030,R,44627712,R,68415693,R,5800973,R,89216,R,3283315,R,3372531,R,1530674,R,13497473,R,15028147,R,18400678,R,12671128,R,40486588,Z,0,R,411392,R,2246880,R,43144860,R,3089796,R,0,R,68244183,R,12314845,R,0,R,83648824,R,41542345,R,0,R,0,R,51648201,R,54647303,R,-2999102,R,46350188,R,-206226,R,43144860,R,5961677,R,80290,R,3664259,R,569919,R,383299,R,186620,R,780960,R,0,R,76021,R,0,R,332431,R,11465557,R,0,R,29473042,R,0,R,3072540,R,3022810,R,703570,R,0,R,165355,R,0,R,36437317,R,47902874,R,3745327,R,0,R,0,R,0,R,3745327,R,51648201,R,24245007,R,12355275,R,0,R,0,R,0,R,0,R,4027932,R,2216629,R,6923915,R,3465020,R,11132125,R,5014587,R,5231266,R,2333404,R,811658,R,0,R,0,R,0,R,0,R,753654,R,70318,R,54647303,R,23933487,R,7892202,R,6733450,R,1757403,R,85537,R,14245224,1,R,-23731,R,689024,R,4057096,R,4102760,1,R,-204093,R,9574352,R,8614032,R,1698213,R,2980573,R,183849,R,2638575,R,0,R,282600,R,2377170,R,8462767,R,3231501,R,0,R,3231501,R,5231266,R,2980573,R,2980573,R,0,R,0,R,0,R,0,R,250928,R,250928,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,1,R,1950987,R,3708570,R,1757583,R,1873908,R,196230,R,-312555,R,0,R,-1140026,R,50927344,R,-1290264,R,47640452,R,2544890,R,1460000,R,55812697
236504,R,41422380,R,65806333,R,28140678,R,93947011,R,135369391,R,7596778,R,470294,R,4962062,R,5432356,R,10774265,R,17466220,R,28240485,R,33672841,R,22667664,R,86098344,R,642582,R,0,R,-115262,R,86625664,R,2000404,R,0,R,113826440,R,8656399,R,29536167,R,154019410,R,56676505,R,0,R,0,R,91531790,R,79301755,R,12230035,R,74374539,R,21090,R,86625664,R,15083000,R,1968521,R,7681113,R,6871397,R,5815893,R,1055504,R,880376,R,0,R,231128,R,0,R,3522535,R,36238070,R,0,R,35632496,R,0,R,7280807,R,2679055,R,622953,R,0,R,638568,R,0,R,46853879,R,83091949,R,8439840,R,0,R,0,R,1,R,8439841,R,91531790,R,35256667,R,19630363,R,0,R,0,R,0,R,0,R,6169121,R,3434871,R,13128487,R,7309737,R,14441318,R,8040701,R,6480714,R,2147914,R,1195925,R,0,R,0,R,0,R,0,R,1677534,R,198933,R,79301755,R,39810530,R,9172498,R,8948867,R,2904465,R,454085,R,18011310,1,R,-1964472,R,723012,R,6080799,R,5837550,1,R,-1430273,R,13739042,R,16586865,R,1759228,R,2542771,R,1523398,R,3065853,R,1261856,R,311897,R,434883,R,9140658,R,2659944,R,0,R,2659944,R,6480714,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2659944,R,2659944,R,0,1,R,7106044,R,27113643,R,20007599,R,666174,R,-3742067,R,-783550,R,23867042,R,12230034,R,83091949,R,12230034,R,86625664,R,21729094,R,8705000,R,79301755
236513,R,34582889,R,61289100,R,27154148,R,88443248,R,123026137,R,8532163,R,901985,R,7212848,R,8114833,R,2991322,R,21481471,R,24472793,R,32587626,R,25624304,R,72754121,R,721702,R,0,R,-129453,R,73346370,R,10552585,R,0,R,116949872,R,9901033,R,4805743,R,142209233,R,65561805,R,0,R,0,R,99938088,R,86957715,R,12980373,R,60344905,R,21092,R,73346370,R,14076228,R,2210904,R,1964637,R,10803717,R,9578313,R,1225404,R,1023219,R,0,R,225143,R,0,R,3956260,R,34260108,R,0,R,40019894,R,0,R,8177286,R,5397685,R,1886890,R,0,R,717194,R,1,R,56198950,R,90459058,R,9479030,R,0,R,0,R,0,R,9479030,R,99938088,R,39658187,R,24746604,R,0,R,0,R,0,R,0,R,8013322,R,5000292,R,11041393,R,6889800,R,9940649,R,6202939,R,13751080,R,2668996,R,1665447,R,0,R,0,R,0,R,0,R,1884088,R,207283,R,86957715,R,44712365,R,10301900,R,10560729,R,3262089,R,164356,R,17956276,1,R,-2206355,R,812036,R,6829523,R,6556323,1,R,-1606382,R,15430718,R,18629191,R,1975840,R,5025130,R,3744585,R,6566125,R,1597063,R,953506,R,960527,R,18846936,R,5095856,R,0,R,5095856,R,13751080,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5095856,R,5095856,R,0,1,R,7980908,R,8170548,R,189640,R,728107,R,-280223,R,-258245,R,1,R,12980374,R,90459059,R,12980374,R,73346370,R,24404579,R,3073045,R,86957715
236610,R,34254216,R,64185645,R,38797310,R,102982955,R,137237171,R,7482226,R,1953407,R,10729024,R,12682431,R,33009936,R,21023582,R,54033518,R,66715949,R,25966470,R,57029013,R,1141126,R,3009,R,-6136170,R,52036978,R,532583,R,0,R,92227830,R,8595309,R,31806712,R,133162434,R,40637494,R,0,R,0,R,109642804,R,80516153,R,29126651,R,37187971,R,-14277644,R,52036978,R,25867516,R,1741595,R,3239465,R,2592548,R,2420488,R,172060,R,331603,A,,R,0,A,,R,172216,R,33944943,R,0,R,35379584,R,0,R,9870576,R,2685869,R,255996,R,0,R,0,R,685001,R,48877026,R,82821969,R,26820832,R,0,R,0,R,3,R,26820835,R,109642804,R,39452388,R,20429083,R,0,R,0,R,0,R,0,R,7510930,R,4112967,R,8868782,R,6361964,R,11595981,R,4741833,R,3119061,R,4742290,R,1038719,A,,A,,A,,A,,R,5226721,R,70948,R,80516153,R,36755514,R,12280763,R,5309913,R,1599512,R,183912,R,24386539,1,R,1722768,R,3640635,R,5819870,R,5580571,1,R,1062771,R,13982918,R,15146600,R,1901655,R,2171012,R,1391410,R,385465,R,221463,R,152771,R,3508923,R,7831044,R,4711983,R,0,R,4711983,R,3119061,R,1380342,R,1380342,R,0,R,1417413,R,1417413,R,0,R,1475684,R,1475684,R,0,R,196118,R,196118,R,0,R,224332,R,224332,R,0,R,18094,R,18094,R,0,1,R,4156809,R,4560753,R,403944,R,23928,R,380016,R,-205061,R,205061,R,2305816,R,84992981,R,29126651,R,52036978,R,24767831,R,34963344,R,80516153
236638,R,34571092,R,68934756,R,14952968,R,83887724,R,118458816,R,2542134,R,1254435,R,5841930,R,7096365,R,13948197,R,3308985,R,17257182,R,24353547,R,5924569,R,67998534,R,0,R,0,R,22724300,R,90722834,R,2277931,R,71422,R,105084348,R,11113416,R,12397960,R,130945077,R,47601067,R,0,R,0,R,81857734,R,65272303,R,16585431,R,108809192,R,-34671789,R,90722834,R,13494045,R,11404485,R,4101131,R,5290476,R,3997684,R,1292792,R,1051295,R,0,R,78346,R,0,R,3772484,R,39192262,R,0,R,27928751,R,0,R,4011555,R,0,R,4081029,R,0,R,453633,R,62824,R,36537792,R,75730054,R,6127680,R,0,R,0,R,0,R,6127680,R,81857734,R,23500057,R,15376998,R,0,R,0,R,0,R,0,R,5013609,R,2512325,R,16615966,R,9532741,R,9517521,R,4303142,R,7744367,R,2727871,R,816610,R,0,R,0,R,0,R,0,R,152912,R,105382,R,65272303,R,32647198,R,11458832,R,5456402,R,271384,R,756301,R,14682186,1,R,-817249,R,5299867,R,5924569,R,2542134,2,A,,A,,A,,A,,R,3976766,R,178192,R,3768038,R,735569,R,551768,R,140207,R,9350540,R,1606173,R,0,R,1606173,R,7744367,R,1327172,R,1327172,R,0,R,178192,R,178192,R,0,R,44360,R,44360,R,0,R,56449,R,56449,R,0,R,0,R,0,R,0,R,0,R,0,R,0,1,R,15677348,R,17871895,R,2194547,R,2194547,R,0,R,0,R,0,R,2654470,R,75730054,R,-15973141,R,94105269,R,28187451,R,0,R,65272303
236656,R,30210275,R,143950959,R,4194107,R,148145066,R,178355341,R,8256386,R,1317531,R,11440066,R,12757597,R,21820000,R,17995332,R,39815332,R,52572929,R,15685275,R,122565711,R,-1353225,R,0,R,-2858963,R,118353523,R,3436782,R,7418969,R,180049510,R,14516541,R,183007,R,205604809,R,64362131,R,0,R,0,R,85922287,R,90657754,R,-4735467,R,121633193,R,1455797,R,118353523,R,5700692,R,754833,R,3842185,R,8929710,R,8900210,R,29500,R,104435,A,,R,134996,A,,R,23339226,R,42806077,R,0,R,27312718,R,0,R,4963371,R,0,R,0,R,2033978,R,183309,R,5017935,R,39511311,R,82317388,R,3604899,R,0,R,0,R,0,R,3604899,R,85922287,R,45501659,R,15009816,R,0,R,0,R,0,R,0,R,3503337,R,1774158,R,8041710,R,3548552,R,14868011,R,5951823,R,11408123,R,2523308,R,763871,A,,A,,A,,A,,R,4811606,R,0,R,90657754,R,27048220,R,8493853,R,8297579,R,4796063,R,2418869,R,39603170,1,R,-1541767,R,1059263,R,4900963,R,5702036,1,R,-305117,R,320237,R,10784312,R,2554350,R,4618278,R,217945,R,4325574,R,0,R,2891152,R,1822551,R,13875500,R,2467377,R,0,R,2467377,R,11408123,R,821234,R,821234,R,0,R,203344,R,203344,Z,0,R,769185,R,769185,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,673614,R,673614,R,0,1,R,11356330,R,11946412,R,590082,R,155146,R,1146743,R,-62953,R,-648854,R,12988354,R,82935564,R,9383455,R,132141241,R,137706654,R,23687506,R,93984308
