unitid,institution_name,state,city,first_seen_year,last_seen_year,first_missing_year,academic_year,reappeared_after_gap,act_code,closedat,newid,degree_granting,sector,broad_sector,institutional_level,tracker_category,highest_degree_offered,instcat,opeid8,headcount_year,student_headcount,exit_group,closure_proxy_note,source_group,source_file,source_note
438638,Everest Institute-Decatur,GA,Decatur,2004,2013,2014,2013-14,yes,D,01/18/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,01035601,2012,965,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
136011,Everest Institute-Hialeah,FL,Hialeah,2004,2013,2014,2013-14,yes,D,07/13/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02121801,2012,920,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
114372,Fashion Careers College,CA,San Diego,2004,2013,2014,2013-14,yes,D,01/31/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02234300,2012,135,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
136075,Fortis College-Tampa,FL,Tampa,2004,2013,2014,2013-14,yes,M,12/26/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02305700,2013,315,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
475246,Kaplan College-Chesapeake,VA,Chesapeake,2011,2013,2014,2013-14,no,D,07/31/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02083602,2012,222,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
453349,Kaplan College-Cincinnati,OH,Cincinnati,2010,2013,2014,2013-14,no,M,09/10/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02289802,2013,294,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
202189,Kaplan College-Columbus,OH,Columbus,2004,2013,2014,2013-14,yes,M,06/18/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,01100500,2013,255,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
381796,Kaplan College-Denver,CO,Thornton,2004,2013,2014,2013-14,yes,D,11/30/2012,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02167600,2012,191,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
152424,Kaplan College-Merrillville,IN,Merrillville,2004,2013,2014,2013-14,yes,D,07/01/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02201804,2012,121,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
445337,Kaplan College-Midland,TX,Lubbock,2004,2013,2014,2013-14,yes,M,07/23/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,03272301,2013,189,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
448655,Kaplan College-Milwaukee,WI,Milwaukee,2006,2013,2014,2013-14,yes,D,06/21/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02201803,2012,388,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
458238,Kaplan College-Pembroke Pines,FL,Pembroke Pines,2010,2013,2014,2013-14,no,D,12/15/2012,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,00491004,2012,90,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
384193,Kaplan College-Stockton,CA,Stockton,2004,2013,2014,2013-14,yes,D,07/19/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02565400,2012,610,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
445416,Kaplan University-Council Bluffs Campus,IA,Council Bluffs,2004,2013,2014,2013-14,yes,D,03/06/2013,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00458610,2012,396,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
116040,LA College International,CA,Los Angeles,2004,2013,2014,2013-14,yes,D,12/31/2012,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,02312400,2012,694,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
462257,Lincoln College of Technology-Columbus,OH,Columbus,2011,2013,2014,2013-14,no,D,12/31/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,01212807,2012,334,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
205692,Lincoln College of Technology-Franklin LCT,OH,Franklin,2004,2013,2014,2013-14,yes,D,12/31/2012,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,01212802,2012,380,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
205717,Lincoln College of Technology-Vine Street,OH,Cincinnati,2004,2013,2014,2013-14,yes,D,12/31/2012,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,01212803,2012,740,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
214315,Newport Business Institute-Lower Burrell,PA,Lower Burrell,2004,2013,2014,2013-14,yes,M,12/16/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,00490100,2013,111,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
216986,Newport Business Institute-Williamsport,PA,Williamsport,2004,2013,2014,2013-14,yes,M,12/16/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,00491400,2013,104,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
376039,Oakbridge Academy of Arts,PA,Lower Burrell,2004,2013,2014,2013-14,yes,M,12/16/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02153500,2013,81,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
194204,Olean Business Institute,NY,Olean,2004,2013,2014,2013-14,yes,D,09/01/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,00900300,2012,87,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
213057,Pennsylvania School of Business,PA,Allentown,2004,2013,2014,2013-14,yes,M,01/09/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02255200,2013,530,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
456995,Provo CollegeAmerican Fork,UT,American Fork,2010,2013,2014,2013-14,no,D,02/20/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02360802,2012,287,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
233499,Saint Pauls College,VA,Lawrenceville,2004,2013,2014,2013-14,yes,D,05/02/2013,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00373900,2012,465,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
406264,Sanford-Brown College-Hazelwood,MO,Hazelwood,2004,2013,2014,2013-14,yes,D,02/15/2013,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02569306,2012,1274,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2013.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
