event_year,event_date,classification,record_kind,school_name_source,institution_name_ipeds,unitid,unitid_match_method,opeid8,opeid6,state,sector,institutional_category,tracker_category,student_headcount,student_headcount_year,ipeds_first_seen_year,ipeds_last_seen_year,ipeds_last_act,ipeds_last_closedat,institution_status,is_active,source_group,source_file,source_section,event_label,source_title,source_url,classification_basis,sch_type,closed_count,pgm_length,notes
2013,,merger_consolidation,merger_or_consolidation,Universal College of Beauty Inc-Compton,Universal College of Beauty Inc-Compton,443517,,01244603,12446,CA,Private for-profit,Less than 2 years,Less than 2 years,103,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,University of Phoenix-Northwest Indiana Campus,University of Phoenix-Northwest Indiana Campus,448549,,72098812,720988,IN,Private for-profit,4-year or above,4-year or above,211,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Utah State University-College of Eastern Utah,Utah State University-College of Eastern Utah,230092,,00367706,3677,UT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,3515,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2014,,merger_consolidation,merger_or_consolidation,Augusta State University,Augusta State University,138983,,00155200,1552,GA,Public,4-year or above,4-year or above,8227,2012,2008,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,Central Georgia Technical College,Central Georgia Technical College,140304,,00576300,5763,GA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,8672,2012,2008,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry College of New York,DeVry College of New York,432199,,01072795,10727,NY,Private for-profit,4-year or above,4-year or above,2345,2012,2008,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry College of New York's Keller Graduate School of Management,DeVry College of New York's Keller Graduate School of Management,462114,,02075456,20754,NY,Private for-profit,4-year or above,4-year or above,1273,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Arizona,DeVry University's Keller Graduate School of Management-Arizona,366702,,02075401,20754,AZ,Private for-profit,4-year or above,4-year or above,765,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-California,DeVry University's Keller Graduate School of Management-California,420972,,02075416,20754,CA,Private for-profit,4-year or above,4-year or above,3113,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Colorado,DeVry University's Keller Graduate School of Management-Colorado,462141,,02075467,20754,CO,Private for-profit,4-year or above,4-year or above,476,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Florida,DeVry University's Keller Graduate School of Management-Florida,462105,,02075453,20754,FL,Private for-profit,4-year or above,4-year or above,1701,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Georgia,DeVry University's Keller Graduate School of Management-Georgia,419536,,02075413,20754,GA,Private for-profit,4-year or above,4-year or above,2555,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Illinois,DeVry University's Keller Graduate School of Management-Illinois,146384,,02075400,20754,IL,Private for-profit,4-year or above,4-year or above,13163,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Indiana,DeVry University's Keller Graduate School of Management-Indiana,462123,,02075458,20754,IN,Private for-profit,4-year or above,4-year or above,443,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Kentucky,DeVry University's Keller Graduate School of Management-Kentucky,462202,,02075494,20754,KY,Private for-profit,4-year or above,4-year or above,24,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Maryland,DeVry University's Keller Graduate School of Management-Maryland,462080,,02075437,20754,MD,Private for-profit,4-year or above,4-year or above,182,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Michigan,DeVry University's Keller Graduate School of Management-Michigan,462196,,02075491,20754,MI,Private for-profit,4-year or above,4-year or above,82,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Minnesota,DeVry University's Keller Graduate School of Management-Minnesota,462150,,02075473,20754,MN,Private for-profit,4-year or above,4-year or above,346,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Missouri,DeVry University's Keller Graduate School of Management-Missouri,366757,,02075408,20754,MO,Private for-profit,4-year or above,4-year or above,703,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Nevada,DeVry University's Keller Graduate School of Management-Nevada,462132,,02075461,20754,NV,Private for-profit,4-year or above,4-year or above,222,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-New Jersey,DeVry University's Keller Graduate School of Management-New Jersey,462211,,12075401,120754,NJ,Private for-profit,4-year or above,4-year or above,415,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-North Carolina,DeVry University's Keller Graduate School of Management-North Carolina,462099,,02075448,20754,NC,Private for-profit,4-year or above,4-year or above,512,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Ohio,DeVry University's Keller Graduate School of Management-Ohio,440572,,02075438,20754,OH,Private for-profit,4-year or above,4-year or above,1642,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Oklahoma,DeVry University's Keller Graduate School of Management-Oklahoma,462169,,02075480,20754,OK,Private for-profit,4-year or above,4-year or above,127,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Oregon,DeVry University's Keller Graduate School of Management-Oregon,462220,,02075460,20754,OR,Private for-profit,4-year or above,4-year or above,175,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Pennsylvania,DeVry University's Keller Graduate School of Management-Pennsylvania,443988,,02075449,20754,PA,Private for-profit,4-year or above,4-year or above,885,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Tennessee,DeVry University's Keller Graduate School of Management-Tennessee,462187,,02075485,20754,TN,Private for-profit,4-year or above,4-year or above,324,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Texas,DeVry University's Keller Graduate School of Management-Texas,440581,,02075441,20754,TX,Private for-profit,4-year or above,4-year or above,1783,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Utah,DeVry University's Keller Graduate School of Management-Utah,462178,,02075483,20754,UT,Private for-profit,4-year or above,4-year or above,132,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Virginia,DeVry University's Keller Graduate School of Management-Virginia,437343,,02075432,20754,VA,Private for-profit,4-year or above,4-year or above,826,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Washington,DeVry University's Keller Graduate School of Management-Washington,441159,,02075444,20754,WA,Private for-profit,4-year or above,4-year or above,404,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University's Keller Graduate School of Management-Wisconsin,DeVry University's Keller Graduate School of Management-Wisconsin,437361,,02075403,20754,WI,Private for-profit,4-year or above,4-year or above,304,2012,2011,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University-Arizona,DeVry University-Arizona,104531,,01072702,10727,AZ,Private for-profit,4-year or above,4-year or above,2439,2012,2008,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University-California,DeVry University-California,113607,,01072706,10727,CA,Private for-profit,4-year or above,4-year or above,14193,2012,2008,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University-Colorado,DeVry University-Colorado,440590,,01072709,10727,CO,Private for-profit,4-year or above,4-year or above,1823,2012,2008,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University-Florida,DeVry University-Florida,439163,,01072712,10727,FL,Private for-profit,4-year or above,4-year or above,5060,2012,2008,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University-Georgia,DeVry University-Georgia,139533,,01072714,10727,GA,Private for-profit,4-year or above,4-year or above,5887,2012,2008,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2014,,merger_consolidation,merger_or_consolidation,DeVry University-Illinois,DeVry University-Illinois,144759,,01072700,10727,IL,Private for-profit,4-year or above,4-year or above,41071,2012,2008,2013,C,-2,,C,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
