opeid6,institution_name,state,closure_year,sample_type,broad_sector,level,ever_broad_sectors,overall_level,metrics_year_two_years_prior,student_headcount_two_years_prior,student_fte_two_years_prior,staff_headcount_two_years_prior,staff_fte_two_years_prior,matched_headcount_year,matched_student_headcount,last_seen_year,last_seen_acts,last_seen_newids,source_note,closure_rule,headcount_note,metrics_note
030670,Antonelli Medical & Professional Institute,PA,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,294,154.0,18,10.0,2017,166,2017,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
031593,Arlington Medical Institute,TX,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,71,62.0,15,15.0,2016,83,2016,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
025256,Art Institute of New York City (The),NY,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,1320,860.0,61,46.3,2017,176,2017,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
025578,Art Institute of York (The) - Pennsylvania,PA,2017,For-profit 4-year,For-profit,4-year,For-profit,4-year,2015,444,398.0,58,34.7,2017,110,2017,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
010248,Art Institutes International Minnesota (The),MN,2017,For-profit 4-year,For-profit,4-year,For-profit,4-year,2015,1237,895.0,114,80.0,2017,447,2017,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041677,Artisan College of Cosmetology (The),OH,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,34,29.0,6,6.0,2017,33,2018,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
007372,Austin's School of Spa Technology,NY,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,654,244.0,43,26.3,2016,427,2017,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
025198,Avance' Beauty College,CA,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,75,53.0,8,8.0,2016,62,2016,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
023198,Beauty Institute Schwarzkopf Professional (The),ID,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,310,304.0,27,23.0,2016,394,2016,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
021068,Bramson ORT College Main Campus-01,NY,2017,Nonprofit 2-year,Nonprofit,2-year,Nonprofit,2-year,2015,959,722.0,122,68.7,2016,791,2017,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
006181,Bridgeport Hospital School of Nursing,CT,2017,Nonprofit 2-year,Nonprofit,2-year,Nonprofit,2-year,2015,206,158.0,35,27.0,2016,207,2016,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
006755,Brown Mackie College (the -),KS,2017,For-profit 4-year,For-profit,4-year,For-profit,4-year,2015,3382,1711.0,264,172.0,2017,938,2017,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
039303,Buchanan Beauty College,TN,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,109,63.0,14,11.3,2016,74,2016,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
039394,Centura Institute,FL,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,133,98.0,17,16.3,2016,140,2016,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041435,Charlotte School of Law,NC,2017,For-profit 4-year,For-profit,4-year,For-profit,4-year,2015,1375,,172,126.0,2016,1054,2017,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041184,Chicago ORT Technical Institute,IL,2017,Nonprofit 2-year,Nonprofit,2-year,Nonprofit,2-year,2015,512,318.0,63,33.0,2016,106,2017,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
032893,Colorado Heights University,CO,2017,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2015,213,143.0,83,55.7,2017,117,2017,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
030299,Consolidated School of Business,PA,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,150,99.0,17,15.7,2016,114,2017,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
042141,Cosmotech School of Cosmetology,ME,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,44,57.0,9,6.3,2016,50,2017,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
021192,Court Reporting Institute of St Louis,MO,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,388,161.0,17,12.3,2016,333,2017,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
036143,David's Academy of Beauty,CA,2017,For-profit 2-year,For-profit,2-year,For-profit,2-year,2015,170,108.0,10,6.7,2017,125,2017,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041274,Digital Media Arts College,FL,2017,For-profit 4-year,For-profit,4-year,For-profit,4-year,2015,458,388.0,58,44.7,2017,365,2017,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
002149,Episcopal Divinity School,MA,2017,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2015,66,34.0,32,28.7,2016,57,2017,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
