UNITID,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1SWINSP,F1SWRSRP,F1SWPBSP,F1SWACSP,F1SWSTSP,F1SWISPP,F1SWOTEP,F1SWCREP,F1ENDMFT,F1SAFBPC,F1SALRPC,F1EQUITR,F2CORREV,F2TUFEPC,F2GVGCPC,F2PGGCPC,F2INVRPC,F2OTRVPC,F2TUFEFT,F2GVGCFT,F2PGGCFT,F2INVRFT,F2OTRVFT,F2COREXP,F2INSTFT,F2RSRCFT,F2PBSVFT,F2ACSPFT,F2STSVFT,F2INSUFT,F2OTEXFT,F2INSTPC,F2RSRCPC,F2PBSVPC,F2ACSPPC,F2STSVPC,F2INSUPC,F2OTEXPC,F2SWINSP,F2SWRSRP,F2SWPBSP,F2SWACSP,F2SWSTSP,F2SWISPP,F2SWOTEP,F2SWCREP,F2ENDMFT,F2SAFBPC,F2SALRPC,F2EQUITR,F3CORREV,F3TUFEPC,F3GVGCPC,F3PGGCPC,F3INVRPC,F3SSEAPC,F3OTRVPC,F3TUFEFT,F3GVGCFT,F3PGGCFT,F3INVRFT,F3SSEAFT,F3OTRVFT,F3COREXP,F3INSTFT,F3RSRCFT,F3PBSVFT,F3ACSPFT,F3STSVFT,F3INSUFT,F3OTEXFT,F3INSTPC,F3RSRCPC,F3PBSVPC,F3ACSPPC,F3STSVPC,F3INSUPC,F3OTEXPC,F3SWINSP,F3SWRSRP,F3SWPBSP,F3SWACSP,F3SWSTSP,F3SWISPP,F3SWOTEP,F3SWCREP,F3SAFBPC,F3SALRPC,F3EQUITR       
491570,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1074702,100,0,0,0,0,0,34668,0,0,0,0,0,658566,18946,0,0,0,239,0,2059,89,0,0,0,1,0,10,93,.,.,.,100,.,0,84,84,84,.
491589,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,895839,88,0,0,0,12,17051,0,0,0,2424,434366,0,0,0,0,0,9443,0,0,0,0,0,0,100,0,.,.,.,.,.,72,.,72,.,72,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491598,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,476808,98,1,0,0,0,1,22174,306,0,0,0,225,146317,2986,0,238,825,486,2433,0,43,0,3,12,7,35,0,98,.,0,12,20,8,.,48,48,48,.
491613,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1751990,41,12,46,0,0,8840,2637,9865,18,5,1545730,5482,0,0,449,7636,3762,1521,29,0,0,2,41,20,8,59,.,.,0,3,27,0,24,.,27,24,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491622,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3289438,39,18,44,-1,0,13830,6284,15623,-373,6,2481012,7947,0,65,733,8805,7787,1340,30,0,0,3,33,29,5,61,.,0,0,0,14,0,22,.,27,22,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491631,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2068911,74,5,21,0,0,7186,470,2012,0,0,1909584,4062,0,0,0,1955,2480,427,46,0,0,0,22,28,5,94,.,.,.,0,43,0,55,.,55,55,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491640,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2545705,57,29,11,0,2,8170,4165,1604,11,351,2134665,3316,0,0,64,5437,1813,1363,28,0,0,1,45,15,11,51,.,.,0,0,35,0,19,.,27,19,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491659,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1684014,67,26,3,4,0,8574,3393,383,501,4,1698612,2893,1658,0,1793,1267,1685,3671,22,13,0,14,10,13,28,65,60,.,72,80,46,13,50,.,50,50,68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491668,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3098443,70,0,0,0,0,30,5901,0,0,0,0,2588,2463245,1163,0,0,233,895,923,3534,17,0,0,3,13,14,52,46,.,.,47,67,57,13,33,33,33,.
491677,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,213354,100,0,0,0,0,0,4962,0,0,0,0,0,66629,279,0,0,198,628,442,3,18,0,0,13,41,29,0,83,.,.,94,44,53,0,60,75,60,.
491686,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,404704,100,0,0,0,0,0,10938,0,0,0,0,0,138500,3243,0,0,54,41,405,0,87,0,0,1,1,11,0,100,.,.,0,0,0,.,87,87,87,.
491695,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,435096,95,0,0,0,5,0,11496,0,0,0,590,0,308134,3258,0,0,0,3532,1770,0,38,0,0,0,41,21,0,100,.,.,.,100,44,.,88,93,88,.
491701,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,607966,80,0,0,0,20,0,14387,0,0,0,3494,0,443437,3824,0,0,1471,13,316,7419,29,0,0,11,0,2,57,100,.,.,0,100,100,52,61,61,61,.
491710,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2404553,30,6,62,0,2,7094,1328,14575,-75,422,2036041,6142,0,129,1572,5143,4050,2731,31,0,1,8,26,20,14,50,.,0,0,0,12,0,18,.,24,18,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491729,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,378398,100,0,0,0,-4,4,11467,0,0,0,-455,455,75000,909,0,0,0,0,1121,242,40,0,0,0,0,49,11,100,.,.,.,.,0,0,40,40,40,.
491738,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,943984,100,0,0,0,0,0,11106,0,0,0,0,0,896802,2650,0,0,447,757,3598,3099,25,0,0,4,7,34,29,51,.,.,11,93,31,0,31,33,31,.
491747,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,216524,86,0,0,0,13,1,9347,0,0,0,1417,62,209326,6271,0,0,963,503,2729,0,60,0,0,9,5,26,0,30,.,.,55,63,54,.,40,40,40,.
491756,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1859181,89,0,0,0,11,0,8050,0,0,0,976,0,1250000,2184,0,0,243,971,2427,243,36,0,0,4,16,40,4,78,.,.,80,80,70,50,74,82,74,.
491765,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4246995,36,5,57,0,1,15057,2272,23804,56,448,2396642,10762,0,0,1057,8193,3484,0,46,0,0,4,35,15,0,52,.,.,76,20,26,.,38,.,45,38,94,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491774,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2078182,100,0,0,0,0,0,14234,0,0,0,0,0,1821005,5080,0,0,1266,359,5768,0,41,0,0,10,3,46,0,76,.,.,30,100,33,.,52,55,52,.
491783,1977201,9,31,0,59,0,0,0,1791,6085,0,11509,0,0,0,758212,1454,0,0,0,0,4209,1770,20,0,0,0,0,57,24,100,.,.,.,.,74,0,61,.,76,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491792,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1755723,93,0,0,0,7,0,10701,0,0,0,850,0,1657127,6333,0,0,1025,555,2989,0,58,0,0,9,5,27,0,36,.,.,62,68,59,.,46,48,46,.
491808,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2694467,96,0,0,2,0,2,28336,0,0,616,0,658,2864869,1746,0,0,1245,4178,24313,0,6,0,0,4,13,77,0,80,.,.,88,100,63,.,70,72,70,79
491817,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2120258,72,15,6,0,6,7076,1463,604,0,627,1905459,5931,0,0,0,1532,1319,0,68,0,0,0,17,15,0,36,.,.,.,19,33,.,33,.,41,33,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491826,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1197486,98,0,0,0,1,1,8095,0,0,0,105,59,302112,1683,0,0,109,189,102,0,81,0,0,5,9,5,0,52,.,.,26,3,15,.,44,44,44,.
491835,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1754923,75,0,0,0,15,11,12868,0,0,0,2517,1820,963607,3362,0,0,2006,2,4077,0,36,0,0,21,0,43,0,92,.,.,25,0,49,.,59,59,59,.
491844,17279436,0,0,0,17,3,0,80,9,0,0,30376,5816,0,141937,4701440,21900,0,0,6609,2975,2928,14056,45,0,0,14,6,6,29,55,.,.,61,67,70,0,42,.,56,42,97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491853,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,402233,100,0,0,0,0,0,7887,0,0,0,0,0,360374,2380,0,352,608,934,2791,0,34,0,5,9,13,40,0,69,.,0,39,19,16,.,35,38,35,.
491871,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69497,100,0,0,0,0,0,4088,0,0,0,0,0,127098,1233,0,9,529,147,471,5088,16,0,0,7,2,6,68,46,.,0,14,60,53,31,34,37,34,.
491880,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1591027,79,20,0,0,1,0,7040,1789,0,0,58,0,1541578,2857,0,0,210,672,4127,745,33,0,0,2,8,48,9,73,.,.,100,100,20,29,46,54,46,.
491899,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,748405,71,28,0,0,1,0,6393,2540,0,0,84,0,571987,2847,0,0,1282,612,2008,142,41,0,0,19,9,29,2,61,.,.,100,72,11,0,53,53,53,.
491905,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,821309,97,0,0,0,3,0,5725,0,0,0,184,0,444263,1590,0,0,418,98,1090,0,50,0,0,13,3,34,0,72,.,.,55,100,63,.,67,67,67,.
491914,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2330972,62,4,26,7,2,7883,446,3240,868,231,2682802,4289,0,0,180,6670,2478,964,29,0,0,1,46,17,7,55,.,.,0,0,21,0,20,.,22,20,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
491923,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4551702,89,0,0,0,11,0,14331,0,0,2,1695,0,1258789,1621,0,0,176,229,2407,0,37,0,0,4,5,54,0,100,.,.,0,100,100,.,96,96,96,.
491932,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,643055,92,0,0,2,0,6,15112,0,0,345,0,1032,538307,2394,0,0,2567,2557,6285,0,17,0,0,19,19,46,0,100,.,.,100,100,0,.,54,54,54,.
491941,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1715142,100,0,0,0,0,0,8124,0,0,0,0,5,1883300,4839,0,0,733,733,2620,0,54,0,0,8,8,29,0,65,.,.,63,63,18,.,51,56,51,72
491950,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9017089,69,0,0,0,0,31,13303,0,0,9,0,5955,5708263,11904,0,0,0,0,0,294,98,0,0,0,0,0,2,46,.,.,.,.,.,0,45,47,45,35
491978,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,532561,65,25,0,0,10,0,9047,3505,0,0,1463,0,433631,4647,0,0,5,66,4076,2618,41,0,0,0,1,36,23,64,.,.,0,0,28,0,36,36,36,.
491996,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,938944,75,0,0,0,25,0,9818,0,0,0,3223,0,307129,1420,0,0,7,18,2821,0,33,0,0,0,0,66,0,90,.,.,100,79,47,.,61,64,61,.
492005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,559189,100,0,0,0,0,0,10167,0,0,0,0,0,310680,2352,0,0,144,182,2971,0,42,0,0,3,3,53,0,100,.,.,100,100,26,.,61,61,61,.
492023,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2428181,84,0,0,0,0,16,8029,0,0,0,0,1493,1547364,3059,0,0,0,0,524,2485,50,0,0,0,0,9,41,100,.,.,.,.,0,69,79,79,79,.
492069,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1402254,45,0,17,0,38,7950,0,2904,0,6674,1615434,3012,0,0,578,1483,173,14947,15,0,0,3,7,1,74,100,.,.,0,100,100,32,47,.,47,47,97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
492078,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1348100,64,36,0,0,0,0,17995,10091,0,0,0,0,1164177,4647,232,160,388,597,10211,8018,19,1,1,2,2,42,33,67,92,86,81,71,13,0,23,23,23,.
492096,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62173,83,0,0,0,17,0,5730,0,0,0,1178,0,110702,2297,0,0,369,62,7474,2099,19,0,0,3,1,61,17,100,.,.,0,0,59,0,55,55,55,.
492139,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2739989,97,0,0,0,3,0,28237,0,0,0,912,0,2190765,15992,0,0,1398,1864,4051,0,69,0,0,6,8,17,0,54,.,.,55,55,68,.,57,57,57,.
492148,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,132527,52,0,0,0,16,32,3837,0,0,0,1201,2325,176069,2316,0,0,89,95,2571,4711,24,0,0,1,1,26,48,100,.,.,100,100,100,0,52,52,52,.
492209,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1194576,49,0,50,0,1,11932,0,12089,1,356,1281912,4698,0,0,8733,4086,7237,1406,18,0,0,33,16,28,5,68,.,.,74,85,0,0,50,24605,57,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
492263,51790197,0,70,15,11,29,-120,94,.,.,.,.,.,.,.,114519383,.,.,.,.,.,.,.,0,0,25,0,0,49,26,35,0,57,78,.,49,76,58,.,72,58,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
492281,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,368359,84,0,0,0,16,0,9106,0,0,0,1728,0,331624,3611,0,0,2064,250,206,3623,37,0,0,21,3,2,37,99,.,.,100,6,4,0,58,58,58,.
492360,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,662104,88,6,0,0,6,0,16691,1143,0,0,1050,32,698686,12471,0,0,2142,2472,2877,0,62,0,0,11,12,14,0,48,.,.,48,48,48,.,48,48,48,.
492421,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56935,100,0,0,0,0,0,3796,0,0,0,0,0,12500,267,0,0,300,133,133,0,32,0,0,36,16,16,0,100,.,.,44,50,75,.,68,68,68,.
492449,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8432867,81,0,1,0,0,18,11293,31,82,-24,0,2511,9695257,6716,0,0,457,5316,3402,82,42,0,0,3,33,21,1,60,.,.,89,26,24,0,41,54,41,-50
