UNITID,FTE12MN,UNDUP,UNDUPUG,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON 
451237,249,249,249,61,0,188,0,0,249,61,0,188,0,0,0,0,0,0,0,0,4,2,0,90,0,3,0,98,0,0,4,2,0,90,0,3,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451255,48,99,99,50,0,49,0,0,43,29,0,14,0,56,21,0,35,0,0,0,5,35,0,59,1,0,0,96,0,0,5,35,0,59,1,0,0,96,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451264,103,227,227,25,0,202,0,0,227,25,0,202,0,0,0,0,0,0,0,8,26,20,0,35,5,0,4,85,0,8,26,20,0,35,5,0,4,85,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451282,111,208,208,42,0,166,0,0,149,35,0,114,0,59,7,0,52,0,0,5,32,2,0,56,2,2,0,98,0,5,32,2,0,56,2,2,0,98,.,.,.,.,.,.,.,.,.,.,0,98,2,0,98,2,.,.,.
451291,19,19,19,11,0,8,0,0,0,0,0,0,0,19,11,0,8,0,0,0,5,16,0,79,0,0,0,95,0,0,5,16,0,79,0,0,0,95,.,.,.,.,.,.,.,.,.,.,0,100,0,0,100,0,.,.,.
451307,17,26,26,15,0,11,0,0,15,7,0,8,0,11,8,0,3,0,0,4,12,8,23,50,4,0,0,92,0,4,12,8,23,50,4,0,0,92,.,.,.,.,.,.,.,.,.,.,81,0,19,81,0,19,.,.,.
451316,68,98,98,33,0,65,0,0,98,33,0,65,0,0,0,0,0,0,0,1,28,0,0,70,0,1,0,77,0,1,28,0,0,70,0,1,0,77,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451334,261,427,427,245,0,182,0,0,325,198,0,127,0,102,47,0,55,0,1,0,14,19,0,52,7,7,0,62,1,0,14,19,0,52,7,7,0,62,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451343,87,131,131,34,0,97,0,0,85,22,0,63,0,46,12,0,34,0,0,1,46,1,0,47,2,3,1,95,0,1,46,1,0,47,2,3,1,95,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451352,436,661,661,390,0,271,0,0,336,210,0,126,0,325,180,0,145,0,1,2,61,6,1,17,2,11,0,89,1,2,61,6,1,17,2,11,0,89,.,.,.,.,.,.,.,.,.,.,6,0,94,6,0,94,.,.,.
451370,103,104,104,6,32,60,6,0,104,6,32,60,6,0,0,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,99,0,0,1,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451398,244,244,244,50,7,187,0,0,244,50,7,187,0,0,0,0,0,0,0,0,0,0,0,91,0,0,9,0,0,0,0,0,0,91,0,0,9,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451404,488,423,423,118,70,235,0,0,423,118,70,235,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451413,250,566,566,5,0,561,0,0,566,5,0,561,0,0,0,0,0,0,0,9,21,16,0,43,2,8,0,79,0,9,21,16,0,43,2,8,0,79,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451459,57,155,155,143,0,12,0,0,155,143,0,12,0,0,0,0,0,0,0,4,35,10,1,35,5,9,0,77,0,4,35,10,1,35,5,9,0,77,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451468,424,598,598,153,0,445,0,0,598,153,0,445,0,0,0,0,0,0,0,1,15,3,0,75,4,2,0,97,0,1,15,3,0,75,4,2,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451477,4232,5012,5012,1407,3469,136,0,0,5012,1407,3469,136,0,0,0,0,0,0,1,2,41,7,1,41,6,1,0,18,1,2,41,7,1,41,6,1,0,18,.,.,.,.,.,.,.,.,.,.,98,0,2,98,0,2,.,.,.
451495,261,468,468,275,0,193,0,0,468,275,0,193,0,0,0,0,0,0,0,0,62,25,0,12,1,0,0,84,0,0,62,25,0,12,1,0,0,84,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451501,288,347,347,88,0,259,0,0,347,88,0,259,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,68,0,0,0,100,0,0,0,0,0,68,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451510,577,644,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,1,1,8,6,0,78,1,4,0,56,.,.,.,.,.,.,.,.,.,.,1,1,8,6,0,78,1,4,0,56,0,0,100,.,.,.,0,0,100
451529,52,103,103,71,0,32,0,0,13,9,0,4,0,90,62,0,28,0,0,0,11,1,0,88,0,0,0,94,0,0,11,1,0,88,0,0,0,94,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451547,36,37,37,17,0,20,0,0,37,17,0,20,0,0,0,0,0,0,0,0,24,41,0,35,0,0,0,92,0,0,24,41,0,35,0,0,0,92,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451556,2117,3255,3255,924,755,1576,0,0,3255,924,755,1576,0,0,0,0,0,0,0,1,4,89,0,6,0,1,0,63,0,1,4,89,0,6,0,1,0,63,.,.,.,.,.,.,.,.,.,.,2,0,98,2,0,98,.,.,.
451565,195,313,313,71,0,242,0,0,312,71,0,241,0,1,0,0,1,0,0,1,17,23,0,49,5,4,0,93,0,1,17,23,0,49,5,4,0,93,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451574,125,177,177,84,0,93,0,0,177,84,0,93,0,0,0,0,0,0,1,1,2,13,1,77,3,3,0,94,1,1,2,13,1,77,3,3,0,94,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451583,453,1287,1287,624,0,562,101,0,303,158,0,140,5,984,466,0,422,96,1,1,1,14,1,81,2,0,0,32,1,1,1,14,1,81,2,0,0,32,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451626,109,144,144,65,0,79,0,0,124,57,0,67,0,20,8,0,12,0,4,0,2,48,0,41,5,0,0,83,4,0,2,48,0,41,5,0,0,83,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451714,314,498,498,48,0,450,0,0,476,48,0,428,0,22,0,0,22,0,0,1,10,54,0,27,8,1,0,86,0,1,10,54,0,27,8,1,0,86,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451741,254,254,254,50,83,121,0,0,238,50,74,114,0,16,0,9,7,0,0,0,0,100,0,0,0,0,0,71,0,0,0,100,0,0,0,0,0,71,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451750,1047,1932,1932,248,669,1014,1,0,1202,232,489,480,1,730,16,180,534,0,1,4,38,13,0,38,6,1,0,83,1,4,38,13,0,38,6,1,0,83,.,.,.,.,.,.,.,.,.,.,0,63,37,0,63,37,.,.,.
451820,214,330,330,54,29,246,1,0,194,30,17,147,0,136,24,12,99,1,1,3,21,36,0,27,7,5,1,41,1,3,21,36,0,27,7,5,1,41,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
451857,194,246,246,146,2,98,0,0,246,146,2,98,0,0,0,0,0,0,0,1,35,36,0,24,1,2,0,84,0,1,35,36,0,24,1,2,0,84,.,.,.,.,.,.,.,.,.,.,0,100,0,0,100,0,.,.,.
451866,466,541,541,325,15,201,0,0,541,325,15,201,0,0,0,0,0,0,0,0,73,1,0,23,1,2,0,86,0,0,73,1,0,23,1,2,0,86,.,.,.,.,.,.,.,.,.,.,0,99,1,0,99,1,.,.,.
451918,147,206,206,24,0,182,0,0,206,24,0,182,0,0,0,0,0,0,0,1,5,3,1,85,3,0,0,87,0,1,5,3,1,85,3,0,0,87,.,.,.,.,.,.,.,.,.,.,0,26,74,0,26,74,.,.,.
451927,334,364,364,85,21,230,28,0,299,78,17,203,1,65,7,4,27,27,0,7,1,4,1,75,0,12,0,50,0,7,1,4,1,75,0,12,0,50,.,.,.,.,.,.,.,.,.,.,10,0,90,10,0,90,.,.,.
452009,102,102,102,29,0,73,0,0,102,29,0,73,0,0,0,0,0,0,8,1,5,3,0,75,8,0,0,99,8,1,5,3,0,75,8,0,0,99,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
452072,108,108,108,46,0,62,0,0,108,46,0,62,0,0,0,0,0,0,0,0,16,8,0,69,5,3,0,96,0,0,16,8,0,69,5,3,0,96,.,.,.,.,.,.,.,.,.,.,0,28,72,0,28,72,.,.,.
452081,1362,1362,1362,277,0,1085,0,0,1362,277,0,1085,0,0,0,0,0,0,0,1,24,8,0,46,14,6,1,96,0,1,24,8,0,46,14,6,1,96,.,.,.,.,.,.,.,.,.,.,82,8,10,82,8,10,.,.,.
452106,80,80,80,19,0,61,0,0,80,19,0,61,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0,0,100,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
452124,748,753,753,157,257,339,0,0,748,156,257,335,0,5,1,0,4,0,0,3,44,9,0,36,6,2,0,80,0,3,44,9,0,36,6,2,0,80,.,.,.,.,.,.,.,.,.,.,0,73,27,0,73,27,.,.,.
452373,333,500,500,30,187,283,0,0,500,30,187,283,0,0,0,0,0,0,0,2,77,1,1,15,3,2,0,96,0,2,77,1,1,15,3,2,0,96,.,.,.,.,.,.,.,.,.,.,1,99,0,1,99,0,.,.,.
452771,3,29,29,27,0,2,0,0,0,0,0,0,0,29,27,0,2,0,0,7,17,7,0,55,14,0,0,86,0,7,17,7,0,55,14,0,0,86,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
452780,3,31,31,25,0,6,0,0,0,0,0,0,0,31,25,0,6,0,0,3,6,3,0,84,3,0,0,97,0,3,6,3,0,84,3,0,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
452887,105,139,139,8,0,131,0,0,139,8,0,131,0,0,0,0,0,0,0,0,9,0,0,88,2,1,0,6,0,0,9,0,0,88,2,1,0,6,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
452948,1249,1371,1371,239,338,794,0,0,633,102,127,404,0,738,137,211,390,0,1,3,18,1,0,70,5,2,0,90,1,3,18,1,0,70,5,2,0,90,.,.,.,.,.,.,.,.,.,.,0,100,0,0,100,0,.,.,.
453163,3844,7379,6381,482,1500,4396,3,998,250,4,48,198,0,6131,478,1452,4198,3,1,0,75,3,0,15,4,1,0,82,1,0,73,3,0,16,4,1,0,82,1,1,83,2,0,9,4,1,0,82,100,0,0,100,0,0,100,0,0
453215,669,1378,1247,109,349,788,1,131,84,1,17,66,0,1163,108,332,722,1,0,2,55,16,0,20,3,2,1,77,0,2,56,16,0,20,4,2,0,77,0,5,53,15,0,21,2,2,3,73,100,0,0,100,0,0,100,0,0
453297,14,52,52,18,0,34,0,0,52,18,0,34,0,0,0,0,0,0,0,0,17,2,0,79,2,0,0,65,0,0,17,2,0,79,2,0,0,65,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
453756,259,275,275,110,0,165,0,0,275,110,0,165,0,0,0,0,0,0,0,0,68,5,0,13,8,6,0,42,0,0,68,5,0,13,8,6,0,42,.,.,.,.,.,.,.,.,.,.,0,100,0,0,100,0,.,.,.
453792,171,170,170,110,0,60,0,0,170,110,0,60,0,0,0,0,0,0,0,1,83,1,0,15,0,0,0,92,0,1,83,1,0,15,0,0,0,92,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454184,449,551,551,78,30,338,105,0,435,76,29,323,7,116,2,1,15,98,2,5,5,9,0,65,1,9,4,64,2,5,5,9,0,65,1,9,4,64,.,.,.,.,.,.,.,.,.,.,13,46,41,13,46,41,.,.,.
454227,19586,46979,26294,48,9225,15203,1818,20685,5686,38,2973,2657,18,20608,10,6252,12546,1800,0,7,17,13,0,54,2,7,0,90,0,7,17,15,0,53,2,5,0,90,0,7,17,10,0,55,2,8,0,91,100,0,0,100,0,0,100,0,0
454236,621,1034,1034,20,279,717,18,0,348,8,112,228,0,686,12,167,489,18,0,5,32,6,0,56,1,0,0,90,0,5,32,6,0,56,1,0,0,90,.,.,.,.,.,.,.,.,.,.,100,0,0,100,0,0,.,.,.
454245,653,1121,1121,15,444,662,0,0,473,14,271,188,0,648,1,173,474,0,1,11,7,26,1,51,5,0,0,85,1,11,7,26,1,51,5,0,0,85,.,.,.,.,.,.,.,.,.,.,100,0,0,100,0,0,.,.,.
454458,47,47,47,5,1,41,0,0,47,5,1,41,0,0,0,0,0,0,0,0,6,34,11,49,0,0,0,77,0,0,6,34,11,49,0,0,0,77,.,.,.,.,.,.,.,.,.,.,0,100,0,0,100,0,.,.,.
454537,68,128,128,92,0,36,0,0,128,92,0,36,0,0,0,0,0,0,0,4,4,2,0,88,2,0,0,99,0,4,4,2,0,88,2,0,0,99,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454546,82,174,174,139,0,35,0,0,174,139,0,35,0,0,0,0,0,0,0,5,32,28,2,18,3,11,0,97,0,5,32,28,2,18,3,11,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454555,210,384,384,367,0,17,0,0,384,367,0,17,0,0,0,0,0,0,2,3,4,41,1,43,5,1,0,96,2,3,4,41,1,43,5,1,0,96,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454582,170,306,220,0,46,172,2,86,81,0,21,60,0,139,0,25,112,2,10,4,9,8,0,58,0,11,0,68,10,2,10,10,0,57,0,10,0,66,9,7,6,2,0,60,1,14,0,72,100,0,0,100,0,0,100,0,0
454607,326,440,440,106,0,334,0,0,440,106,0,334,0,0,0,0,0,0,0,2,40,9,1,39,5,4,0,97,0,2,40,9,1,39,5,4,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454616,142,190,190,39,41,99,11,0,130,29,22,79,0,60,10,19,20,11,2,3,12,6,0,70,5,3,1,16,2,3,12,6,0,70,5,3,1,16,.,.,.,.,.,.,.,.,.,.,0,86,14,0,86,14,.,.,.
454652,160,203,203,24,0,179,0,0,203,24,0,179,0,0,0,0,0,0,0,0,27,5,0,66,1,1,0,98,0,0,27,5,0,66,1,1,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454689,468,767,3,0,1,2,0,764,3,0,1,2,0,0,0,0,0,0,1,8,28,9,1,40,0,13,0,52,0,0,33,33,0,33,0,0,0,100,1,8,28,9,1,40,0,13,0,51,100,0,0,100,0,0,100,0,0
454698,240,786,786,244,249,293,0,0,786,244,249,293,0,0,0,0,0,0,0,1,5,66,0,27,0,0,0,49,0,1,5,66,0,27,0,0,0,49,.,.,.,.,.,.,.,.,.,.,0,69,31,0,69,31,.,.,.
454722,31,42,42,18,0,24,0,0,36,17,0,19,0,6,1,0,5,0,5,0,5,83,0,0,0,2,5,71,5,0,5,83,0,0,0,2,5,71,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454759,16,31,31,9,0,22,0,0,20,6,0,14,0,11,3,0,8,0,0,3,74,16,0,6,0,0,0,23,0,3,74,16,0,6,0,0,0,23,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454768,272,446,446,92,0,354,0,0,254,39,0,215,0,192,53,0,139,0,0,6,11,48,0,14,2,18,0,86,0,6,11,48,0,14,2,18,0,86,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454777,198,305,305,13,0,292,0,0,101,9,0,92,0,204,4,0,200,0,0,12,25,26,1,26,9,0,0,88,0,12,25,26,1,26,9,0,0,88,.,.,.,.,.,.,.,.,.,.,0,99,1,0,99,1,.,.,.
454786,798,1121,1121,362,31,728,0,0,277,201,9,67,0,844,161,22,661,0,2,19,17,26,2,28,2,4,0,43,2,19,17,26,2,28,2,4,0,43,.,.,.,.,.,.,.,.,.,.,47,53,0,47,53,0,.,.,.
454795,139,443,443,86,0,357,0,0,304,75,0,229,0,139,11,0,128,0,2,10,5,19,2,40,8,14,0,78,2,10,5,19,2,40,8,14,0,78,.,.,.,.,.,.,.,.,.,.,0,75,25,0,75,25,.,.,.
454801,164,206,206,36,0,170,0,0,206,36,0,170,0,0,0,0,0,0,6,10,33,33,0,15,0,2,0,77,6,10,33,33,0,15,0,2,0,77,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454810,11172,12793,12793,7642,128,5023,0,0,12793,7642,128,5023,0,0,0,0,0,0,1,1,38,12,1,36,7,2,2,69,1,1,38,12,1,36,7,2,2,69,.,.,.,.,.,.,.,.,.,.,96,0,4,96,0,4,.,.,.
454829,5910,14058,9516,1804,6172,1444,96,4542,2567,1221,512,830,4,6949,583,5660,614,92,1,6,20,13,1,47,3,9,0,85,1,4,19,15,1,48,3,8,0,87,1,8,23,6,1,47,3,12,0,82,96,4,0,94,6,0,100,0,0
454838,37,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,86,6,6,0,83,.,.,.,.,.,.,.,.,.,.,0,0,0,3,0,86,6,6,0,83,0,0,100,.,.,.,0,0,100
454856,1378,1378,1354,0,609,745,0,24,1354,0,609,745,0,0,0,0,0,0,1,6,12,14,1,56,4,7,0,86,1,6,12,14,1,56,4,6,0,86,0,0,4,17,0,63,8,8,0,83,25,70,5,23,71,5,100,0,0
454865,1329,1329,1329,389,379,561,0,0,811,284,249,278,0,518,105,130,283,0,1,3,45,21,0,24,6,0,0,87,1,3,45,21,0,24,6,0,0,87,.,.,.,.,.,.,.,.,.,.,13,57,30,13,57,30,.,.,.
454874,63,85,85,62,0,23,0,0,59,43,0,16,0,26,19,0,7,0,0,0,7,33,0,58,0,2,0,92,0,0,7,33,0,58,0,2,0,92,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454917,455,987,987,283,0,704,0,0,611,175,0,436,0,376,108,0,268,0,0,0,12,72,0,8,0,0,8,85,0,0,12,72,0,8,0,0,8,85,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454926,289,449,449,82,0,367,0,0,399,82,0,317,0,50,0,0,50,0,0,1,76,6,0,14,3,1,0,93,0,1,76,6,0,14,3,1,0,93,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454935,71,81,81,47,0,34,0,0,81,47,0,34,0,0,0,0,0,0,1,0,0,1,0,98,0,0,0,100,1,0,0,1,0,98,0,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454944,233,295,295,45,0,250,0,0,295,45,0,250,0,0,0,0,0,0,1,0,0,13,0,85,0,0,0,82,1,0,0,13,0,85,0,0,0,82,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454953,23,48,48,21,0,27,0,0,34,17,0,17,0,14,4,0,10,0,0,0,42,17,0,23,6,13,0,98,0,0,42,17,0,23,6,13,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454962,25,59,59,26,0,33,0,0,44,16,0,28,0,15,10,0,5,0,0,0,27,25,0,46,2,0,0,98,0,0,27,25,0,46,2,0,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454971,234,386,386,8,0,378,0,0,234,2,0,232,0,152,6,0,146,0,2,3,28,43,1,18,5,0,0,86,2,3,28,43,1,18,5,0,0,86,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454980,102,176,176,6,0,170,0,0,66,2,0,64,0,110,4,0,106,0,1,5,31,30,0,29,5,0,0,99,1,5,31,30,0,29,5,0,0,99,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
454999,133,207,207,6,0,201,0,0,87,2,0,85,0,120,4,0,116,0,0,4,36,4,1,46,7,1,0,98,0,4,36,4,1,46,7,1,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455008,210,326,326,27,0,299,0,0,183,15,0,168,0,143,12,0,131,0,0,2,34,13,0,37,13,0,0,89,0,2,34,13,0,37,13,0,0,89,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455026,48,145,145,37,0,108,0,0,0,0,0,0,0,145,37,0,108,0,1,3,43,15,0,32,7,0,0,13,1,3,43,15,0,32,7,0,0,13,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455062,69,112,112,19,0,93,0,0,61,13,0,48,0,51,6,0,45,0,0,1,20,8,0,61,8,0,3,96,0,1,20,8,0,61,8,0,3,96,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455071,125,188,188,60,0,128,0,0,0,0,0,0,0,188,60,0,128,0,1,1,27,2,0,63,5,2,0,82,1,1,27,2,0,63,5,2,0,82,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455080,273,398,398,27,0,371,0,0,397,27,0,370,0,1,0,0,1,0,0,1,4,3,0,89,3,0,0,88,0,1,4,3,0,89,3,0,0,88,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455099,53,130,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,43,1,26,5,42,.,.,.,.,.,.,.,.,.,.,0,0,11,14,0,43,1,26,5,42,82,8,11,.,.,.,82,8,11
455105,64,123,123,0,0,123,0,0,123,0,0,123,0,0,0,0,0,0,1,0,21,2,1,75,0,1,0,99,1,0,21,2,1,75,0,1,0,99,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455114,6682,20614,20614,2197,953,5185,12279,0,3903,1097,411,1860,535,16711,1100,542,3325,11744,1,2,2,15,0,70,3,6,1,59,1,2,2,15,0,70,3,6,1,59,.,.,.,.,.,.,.,.,.,.,19,25,57,19,25,57,.,.,.
455141,211,384,384,275,0,109,0,0,384,275,0,109,0,0,0,0,0,0,1,2,39,6,0,41,11,0,0,97,1,2,39,6,0,41,11,0,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455178,223,114,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1,71,9,8,0,80,.,.,.,.,.,.,.,.,.,.,0,7,4,0,1,71,9,8,0,80,0,100,0,.,.,.,0,100,0
455187,190,502,502,362,0,140,0,0,213,133,0,80,0,289,229,0,60,0,0,0,3,82,0,3,0,0,12,88,0,0,3,82,0,3,0,0,12,88,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455196,3028,5023,5023,827,1609,2587,0,0,5023,827,1609,2587,0,0,0,0,0,0,0,3,61,12,0,16,3,4,0,91,0,3,61,12,0,16,3,4,0,91,.,.,.,.,.,.,.,.,.,.,56,36,9,56,36,9,.,.,.
455202,343,700,700,94,0,606,0,0,248,33,0,215,0,452,61,0,391,0,0,17,14,30,1,36,2,0,1,85,0,17,14,30,1,36,2,0,1,85,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455211,498,414,414,225,0,189,0,0,414,225,0,189,0,0,0,0,0,0,1,9,20,29,1,24,15,0,0,96,1,9,20,29,1,24,15,0,0,96,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455220,45,77,77,64,0,13,0,0,77,64,0,13,0,0,0,0,0,0,0,0,34,26,0,40,0,0,0,88,0,0,34,26,0,40,0,0,0,88,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455257,457,457,457,60,16,381,0,0,457,60,16,381,0,0,0,0,0,0,0,0,0,0,0,93,0,0,6,0,0,0,0,0,0,93,0,0,6,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455275,239,446,446,223,0,223,0,0,446,223,0,223,0,0,0,0,0,0,0,2,36,2,0,50,8,3,0,98,0,2,36,2,0,50,8,3,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455284,305,398,398,47,0,351,0,0,286,41,0,245,0,112,6,0,106,0,0,0,20,2,1,73,1,3,0,97,0,0,20,2,1,73,1,3,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455327,47,77,77,25,0,52,0,0,65,23,0,42,0,12,2,0,10,0,3,0,44,22,0,31,0,0,0,91,3,0,44,22,0,31,0,0,0,91,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455336,227,321,321,73,68,180,0,0,321,73,68,180,0,0,0,0,0,0,0,1,65,8,0,26,0,0,0,17,0,1,65,8,0,26,0,0,0,17,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455354,430,522,522,42,0,480,0,0,522,42,0,480,0,0,0,0,0,0,0,1,7,56,1,31,2,1,0,95,0,1,7,56,1,31,2,1,0,95,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455381,240,340,340,214,0,126,0,0,190,134,0,56,0,150,80,0,70,0,1,2,2,7,3,81,2,2,0,99,1,2,2,7,3,81,2,2,0,99,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455406,574,575,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,18,1,9,0,61,6,3,1,56,.,.,.,.,.,.,.,.,.,.,0,18,1,9,0,61,6,3,1,56,0,0,100,.,.,.,0,0,100
455433,458,511,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,11,11,24,0,36,6,7,3,78,.,.,.,.,.,.,.,.,.,.,0,11,11,24,0,36,6,7,3,78,3,86,12,.,.,.,3,86,12
455460,282,282,282,90,0,192,0,0,282,90,0,192,0,0,0,0,0,0,0,1,74,1,0,24,0,0,0,85,0,1,74,1,0,24,0,0,0,85,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
455479,873,1046,1046,97,494,455,0,0,873,89,414,370,0,173,8,80,85,0,0,1,36,5,0,52,4,2,0,90,0,1,36,5,0,52,4,2,0,90,.,.,.,.,.,.,.,.,.,.,0,71,29,0,71,29,.,.,.
455488,511,511,511,177,0,334,0,0,511,177,0,334,0,0,0,0,0,0,0,1,84,2,0,13,1,0,0,74,0,1,84,2,0,13,1,0,0,74,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
