unitid,institution_name,year,enrollment_headcount_total,enrollment_headcount_undergrad,enrollment_headcount_graduate,pct_international_all,pct_international_undergraduate,pct_international_graduate,staff_headcount_total,staff_headcount_instructional,revenue_total,expenses_total,loss_amount,net_tuition_per_fte,state_funding,federal_grants_contracts_pell_adjusted,endowment_value,discount_rate,liquidity,leverage,cut_records,cut_types,latest_cut_announcement_date,financial_warning_count
199148,University of North Carolina at Greensboro,2024,19903,15744,4159,0.03627593830075868,0.01753048780487805,0.10723731666265927,2668,1032,569838003,475672064,94165939,6162.0435171576455,208723967,48079176,428946901,0.3186106774211109,-0.04431915610843827,0.40656532738927065,1,program_suspension,2024-02-04,2
127741,University of Northern Colorado,2014,15300,11284,4016,0.03117647058823529,0.02215526409074796,0.05652390438247012,1702,770,197844107,,,9424.835150737652,0,7749893,83071771,0.15090855342445836,0.15003696824543214,0.5244430467228988,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2015,14415,10885,3530,0.0308706208810267,0.022875516766192,0.05552407932011331,1740,799,201118474,,,9828.35888803386,0,6519131,82102960,0.17758954214789627,-0.24460271200684805,0.9047470050027157,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2016,14724,10835,3889,0.02716653083401249,0.01919704660821412,0.04937001799948573,1764,790,207618449,220682454,-13064005,10203.397899200154,0,6275948,77455815,0.18103497351792383,-0.28478894083882844,0.969187101689864,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2017,15365,11278,4087,0.03052391799544419,0.02305373293137081,0.05113775385368241,1820,837,216029289,267296051,-51266762,10560.404005589196,0,6461404,83356794,0.19422939676203227,-0.3644435313647967,1.2233312116144457,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2018,15825,11397,4428,0.02894154818325434,0.01974203737825743,0.0526196928635953,1823,872,218050810,283979136,-65928326,10248.6037287516,0,6104048,87573770,0.217991550629518,-0.5254809970846857,1.231727206647261,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2019,15950,11564,4386,0.02777429467084639,0.02040816326530612,0.04719562243502052,1717,821,222910356,217581469,5328887,10567.3385344107,0,5798009,90316032,0.21450922196557096,-0.46944648482966206,0.91499155415231,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2020,15248,11014,4234,0.02315057712486883,0.01652442346104957,0.0403873405762872,1530,731,217136805,182462028,34674777,,0,5356669,88632449,0.22329771771126217,-0.2942003955543403,0.8229135768779853,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2021,13818,9692,4126,0.01425676653640179,0.00959554271564176,0.02520601066408143,1532,747,196596482,163167276,33429206,9464.225921137686,0,5922980,113678094,0.26254806972862654,-0.19540948787523335,0.7548774852061435,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2022,12017,8171,3846,0.01514521095115253,0.00979072328968302,0.02652106084243369,1488,687,224079992,193204507,30875485,10393.04871094214,0,6641868,101029881,0.29020274681973707,-0.07049553542744315,0.6265571315490097,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2023,10992,7453,3539,0.01883187772925764,0.01489333154434456,0.02712630686634642,1508,679,210584806,219669414,-9084608,11823.975467444636,0,8016533,112357918,0.22208684959321628,-0.06096070257999922,0.7114276792382586,1,staff_layoff,2025-10-22,4
127741,University of Northern Colorado,2024,10404,7272,3132,0.02239523260284506,0.01705170517051705,0.03480204342273307,1504,689,221231578,229362022,-8130444,12149.430216426194,0,9221250,119815567,0.24280060843582155,-0.04028950035968239,0.6202225290431916,1,staff_layoff,2025-10-22,4
209551,University of Oregon,2014,27836,23266,4570,0.13062221583560857,0.1339723201237858,0.11356673960612693,5072,1493,815991079,,,15525.432663770483,49430860,94842169,659671118,0.14236560755698216,0.06101688683542321,0.5559823736883476,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2015,27508,22854,4654,0.13755998255053076,0.14378227006213354,0.10700472711645896,5272,1558,839325652,,,15999.318729082454,55861601,93846442,719111000,0.12168887329064448,0.04228262467500908,0.5178040501765276,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2016,27202,22625,4577,0.1414234247481803,0.14788950276243093,0.10946034520428229,5192,1513,871147133,949278432,-78131299,16941.374787201537,64544687,92663739,758692000,0.12300142268975882,0.01218844081889418,0.5552413989731508,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2017,26968,22400,4568,0.13300949273212698,0.13674107142857142,0.1147110332749562,5115,1461,899065975,945277683,-46211708,16739.820942684106,66514988,86574589,828459000,0.08083814614242603,0.00417024183661098,0.6308054162619174,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2018,25640,21184,4456,0.1247269890795632,0.12584969788519637,0.1193895870736086,5152,1410,937205972,987910034,-50704062,17469.16423668745,70726221,93077252,912512000,0.16328144635176703,-0.01731094207551678,0.6374128483085647,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2019,25203,20912,4291,0.10843947149148912,0.10620696250956388,0.11931950594267073,5199,1399,967348117,1000262023,-32913906,17477.055507686728,72425338,98481716,947072200,0.17471672828100968,-0.025393983981561,0.6117440446792656,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2020,24381,20402,3979,0.08699397071490095,0.07925693559454955,0.12666499120382005,4929,1313,988482534,1056750047,-68267513,,79319248,109072985,912452558,0.17774536743330288,-0.03821326702673866,0.5565135514123174,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2021,23751,19578,4173,0.0626920971748558,0.05072019613852283,0.11885933381260484,4920,1278,978291264,1046482259,-68190995,17658.329368411232,82506370,132519575,1196935191,0.20342634861005876,-0.03310057023127672,0.5765574628532991,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2022,24159,20047,4112,0.05153358996647212,0.03441911507956303,0.13497081712062256,5160,1323,1106509158,1066688515,39820643,19069.59005894092,86432811,160287938,1369321175,0.20342505327161245,0.01071978408634559,0.498039635199429,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2023,25054,21029,4025,0.04566137143769458,0.02672499881116553,0.14459627329192545,5591,1438,1210691672,1161521021,49170651,20288.069503868912,115472173,123795353,1454374334,0.200457183645201,0.03209788322466535,0.5117494956764281,2,staff_layoff,2025-09-08,2
209551,University of Oregon,2024,25432,21279,4153,0.03625353884869456,0.01724705108322759,0.13363833373464964,5740,1470,1287895597,1317915991,-30020394,20483.378956147662,98029037,126340450,1613595472,0.20446344847239228,0.03000070403485909,0.497113017636215,2,staff_layoff,2025-09-08,2
123961,University of Southern California,2014,46174,20336,25838,0.20691298133148525,0.12691778127458694,0.26987382924374953,15201,3623,4767297000,4767297000,0,33581.33017450595,0,373122000,4593014000,0.2356048781431552,0.342510480267995,0.2521700841297482,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2015,47673,20897,26776,0.22092169571875064,0.1366224816959372,0.28671198087839855,15531,3676,4244710000,4244710000,0,35392.2756746043,0,374642000,4709511000,0.2303182329810405,0.33626458545899157,0.2541742392235403,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2016,47765,20543,27222,0.2294148435046582,0.14321179963977998,0.2944677099404893,15847,3777,4327563000,4327563000,0,36592.30812199754,0,356942000,4608714000,0.230971231065475,0.34641075079844413,0.2588047950373986,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2017,48866,20582,28284,0.23697458355502804,0.1440579146827325,0.30458916702022343,16315,3846,5272361000,5272361000,0,38367.92531005718,0,389561000,5130520000,0.23444699763369367,0.3470564723014204,0.2659422638631262,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2018,49767,20777,28990,0.2363011634215444,0.13659334841411175,0.30776129699896515,16588,3935,5507865000,5507865000,0,40737.71569433032,0,425155000,5544267000,0.2352965932697319,0.34365865293367504,0.2644999235104695,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2019,53186,21909,31277,0.23750611063061708,0.1368843854123876,0.30798989672922594,16684,3825,5458031000,5458031000,0,39442.355356382846,0,476313000,5739565000,0.22992363580265052,0.32566287074473316,0.30071485956245675,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2020,52376,21757,30619,0.2427256758820834,0.12864825113756492,0.323785884581469,16648,3708,5767223000,5767223000,0,,0,597665000,5914358000,0.24850967036421312,0.3008441903781103,0.34915321914973596,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2021,52380,22052,30328,0.22233676975945016,0.12407037910393616,0.2937879187549459,16558,3915,7827721000,7827721000,0,37786.77982309347,0,580765000,8126222000,0.2543733257434443,0.27527779290240706,0.3228227265139272,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2022,54222,22755,31467,0.241101397956549,0.13034497912546694,0.32119363142339596,16923,3985,5410269000,5410269000,0,39668.32798525295,0,644910000,7400081000,0.25115363856062217,0.29865474365503586,0.32311680488292027,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2023,52694,22628,30066,0.2687402740349945,0.14159448470920982,0.3644315838488658,17428,3985,7497152000,7497152000,0,41895.663240803,0,676542000,7589079000,0.2580706268584336,0.30058079930454673,0.3115764405873145,4,staff_layoff,2025-10-04,2
123961,University of Southern California,2024,51953,23071,28882,0.27059072623332625,0.1487148368081141,0.3679454331417492,17359,4025,8215984000,8215984000,0,41569.82552667777,0,749640000,8092846000,0.2754010317624687,0.27480516138784344,0.3270408041107868,4,staff_layoff,2025-10-04,2
148584,University of St Francis,2014,5490,1982,3508,0.01038251366120218,0.01564076690211907,0.00741163055872291,623,340,51337474,51337474,0,13758.84328604421,0,350492,15321950,0.28964547282209424,0.3645137389775739,0.4792445182018153,1,program_suspension,2025-11-07,3
148584,University of St Francis,2015,5713,1954,3759,0.01557850516366182,0.02200614124872057,0.01223729715349827,664,357,50580769,50580769,0,13367.312922977764,0,564334,17307753,0.29183747974609753,0.3638357246279765,0.4737559840772731,1,program_suspension,2025-11-07,3
148584,University of St Francis,2016,5692,1834,3858,0.01194659170765987,0.01962922573609596,0.00829445308449974,600,334,52330945,52330945,0,13446.353916152097,0,785776,17169489,0.29980574052104747,0.2973419784752966,0.5512939217089698,1,program_suspension,2025-11-07,3
148584,University of St Francis,2017,5753,1774,3979,0.01303667651660003,0.02254791431792559,0.00879617994470972,601,344,52258800,52258800,0,13828.793758043756,0,696190,18540413,0.303147292278858,0.33251789169119905,0.5102614910539652,1,program_suspension,2025-11-07,3
148584,University of St Francis,2018,6694,1834,4860,0.01508813863161039,0.02998909487459105,0.00946502057613168,598,333,50538904,50538904,0,13431.960050330292,0,705928,19785918,0.30350846579044677,0.3547968169559175,0.4862687949047881,1,program_suspension,2025-11-07,3
148584,University of St Francis,2019,6698,1858,4840,0.01537772469393848,0.02798708288482239,0.01053719008264462,576,311,50827987,50827987,0,14167.805203252032,0,753246,21815121,0.3162291495139274,0.35516584569093934,0.4678549279621673,1,program_suspension,2025-11-07,3
148584,University of St Francis,2020,5403,2044,3359,0.01536183601702757,0.0273972602739726,0.00803810657933908,533,285,46600926,46600926,0,,0,1159660,22607586,0.3723424424882223,0.34893908667304296,0.47015494123828594,1,program_suspension,2025-11-07,3
148584,University of St Francis,2021,5139,1991,3148,0.01615100214049426,0.02913108990457056,0.0079415501905972,518,292,54625644,54625644,0,12395.339835728952,0,4012529,28041418,0.3822006832983882,0.38318518934123,0.4222878297506603,1,program_suspension,2025-11-07,3
148584,University of St Francis,2022,4910,1814,3096,0.01283095723014256,0.02480705622932745,0.00581395348837209,487,268,46778616,46778616,0,11298.790706319702,0,7304692,26620483,0.4034688803752115,0.39756974010277174,0.4158635975527519,1,program_suspension,2025-11-07,3
148584,University of St Francis,2023,5478,1818,3660,0.01077035414384812,0.0242024202420242,0.0040983606557377,472,259,48074654,48074654,0,12929.552325581397,0,767864,27711129,0.3720201255901586,0.3680618237838285,0.4118009289983221,1,program_suspension,2025-11-07,3
148584,University of St Francis,2024,5174,1705,3469,0.0102435253189022,0.02580645161290322,0.00259440761026232,441,245,47166337,47166337,0,12612.394001643386,0,1383134,31326661,0.37976622253386577,0.36003508509325444,0.4051586814691773,1,program_suspension,2025-11-07,3
206084,University of Toledo,2014,23343,17900,5443,0.07119907466906568,0.04860335195530726,0.14550799191622268,3556,1061,871957598,,,11736.424068767908,103356597,30225942,279909833,0.24313256115225773,0.15940199408145017,0.42361153026555903,1,program_suspension,2025-04-21,2
206084,University of Toledo,2015,23343,17900,5443,0.07119907466906568,0.04860335195530726,0.14550799191622268,3469,1058,852426207,,,11878.40732423562,106416882,26804822,282637284,0.2556113366722618,-0.2128379963487564,0.7767221059170482,1,program_suspension,2025-04-21,2
206084,University of Toledo,2016,23132,17965,5167,0.08620093377139892,0.0647369885889229,0.16082833365589316,3535,1098,890010391,936475024,-46464633,11534.54254884806,110457440,25970244,267761082,0.2837254305057399,-0.2494753017594672,0.9121629233740876,1,program_suspension,2025-04-21,2
206084,University of Toledo,2017,23248,18077,5171,0.0845664143152099,0.06361675056701886,0.15780313285631406,3473,1108,903435330,981190170,-77754840,11425.834037934186,112102287,24809140,294071636,0.28333353035905856,-0.2617464156430354,1.0180758869927478,1,program_suspension,2025-04-21,2
206084,University of Toledo,2018,22945,17937,5008,0.08263238178252343,0.06032223894742711,0.1625399361022364,3468,1068,882477149,841158017,41319132,11342.45675379378,109232321,24881045,306920922,0.2935436905496093,-0.350305068779447,1.0153578899336329,1,program_suspension,2025-04-21,2
206084,University of Toledo,2019,22439,17581,4858,0.0771424751548643,0.05722086343211421,0.1492383696994648,3627,1137,902438920,962634633,-60195713,11584.012053175777,106450034,33988131,309843264,0.29506252105407565,-0.40979100140464303,1.1333693357899688,1,program_suspension,2025-04-21,2
206084,University of Toledo,2020,22028,17328,4700,0.0782640276012348,0.05672899353647276,0.1576595744680851,3291,952,871106925,959247925,-88141000,,103901828,36362726,297373929,0.2991358003851327,-0.45154291381189726,1.129239449248515,1,program_suspension,2025-04-21,2
206084,University of Toledo,2021,18929,14662,4267,0.07195308785461461,0.05040240076387942,0.1460042184204359,5049,983,1042904382,771574512,271329870,11515.752391464312,109475403,40271108,381418862,0.28558582517816616,-0.16525161774201835,0.7631633873775703,1,program_suspension,2025-04-21,2
206084,University of Toledo,2022,18845,14645,4200,0.08087025736269568,0.05865483100034141,0.15833333333333333,5196,881,977279394,909269984,68009410,11471.14375955848,110699803,44350549,352657319,0.31195473590701767,-0.08050219433622613,0.5917789862433843,1,program_suspension,2025-04-21,2
206084,University of Toledo,2023,17327,13499,3828,0.08812835459110059,0.06800503741017853,0.1590909090909091,5072,802,1038956030,1057051423,-18095393,13025.849552369167,111081581,47604546,364958524,0.2455186692744752,-0.06667038531028102,0.8798792500824859,1,program_suspension,2025-04-21,2
206084,University of Toledo,2024,17497,13431,4066,0.10390352631879753,0.07408234680961953,0.20241023118544024,5117,774,1079486986,1066854372,12632614,12353.678270794691,109902152,50952342,388044243,0.25497826322686856,-0.04326066075510631,0.7989138566776997,1,program_suspension,2025-04-21,2
