UNITID,FTE12MN,UNDUP,UNDUPUG,E12FT,E12PT,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON
237172,84,85,85,61,24,49,0,36,0,0,61,35,0,26,0,0,24,14,0,10,0,0,0,1,11,0,0,87,1,0,0,36,0,1,11,0,0,87,1,0,0,36,,,,,,,,,,,0,0,100,0,0,100,,,
237181,616,639,616,604,35,183,27,395,11,23,604,182,26,394,2,0,12,1,1,1,9,23,0,0,15,6,0,52,4,12,11,44,0,0,15,6,0,52,4,12,11,44,0,0,13,0,0,57,13,9,9,43,0,16,84,0,13,88,0,100,0
237215,1047,1479,1455,1078,401,310,159,701,285,24,1065,300,143,603,19,13,390,10,16,98,266,11,0,0,14,3,0,77,4,0,1,59,0,0,14,4,0,77,4,0,1,60,0,0,42,0,0,58,0,0,0,50,24,61,15,22,62,15,100,0,0
237242,100,93,93,78,15,38,0,55,0,0,78,31,0,47,0,0,15,7,0,8,0,0,0,1,10,0,0,86,3,0,0,38,0,1,10,0,0,86,3,0,0,38,,,,,,,,,,,0,0,100,0,0,100,,,
237303,77,90,90,90,0,44,0,46,0,0,90,44,0,46,0,0,0,0,0,0,0,0,0,0,20,1,0,70,9,0,0,58,0,0,20,1,0,70,9,0,0,58,,,,,,,,,,,0,0,100,0,0,100,,,
237312,2692,4303,3335,2213,2090,202,1733,1331,69,968,1496,201,388,907,0,717,1839,1,1345,424,69,251,1,2,11,8,1,64,0,8,5,38,1,2,9,7,1,68,0,7,5,37,1,3,17,11,1,49,0,13,5,38,65,17,18,63,20,16,71,6,24
237321,73,104,104,104,0,36,0,68,0,0,104,36,0,68,0,0,0,0,0,0,0,0,0,1,6,1,0,92,0,0,0,92,0,1,6,1,0,92,0,0,0,92,,,,,,,,,,,0,0,100,0,0,100,,,
237330,1681,2167,1637,1523,644,400,184,891,162,530,1348,390,157,794,7,175,289,10,27,97,155,355,0,1,8,1,0,80,4,2,4,64,0,1,8,1,0,79,4,2,5,59,0,1,8,1,0,84,2,3,1,76,35,48,17,20,62,18,82,6,12
237358,702,746,746,680,66,188,62,439,57,0,680,187,62,430,1,0,66,1,0,9,56,0,1,1,5,3,0,48,0,34,7,61,1,1,5,3,0,48,0,34,7,61,,,,,,,,,,,3,5,91,3,5,91,,,
237367,2837,3865,3498,2710,1155,672,243,1900,683,367,2569,653,204,1605,107,141,929,19,39,295,576,226,1,1,5,1,0,86,2,5,0,59,1,1,5,1,0,86,2,4,0,58,1,1,5,2,0,84,1,5,0,66,25,61,14,21,64,16,68,30,2
237385,1267,2386,2354,1078,1308,404,158,1316,476,32,1052,300,106,625,21,26,1302,104,52,691,455,6,0,0,11,3,0,79,3,2,2,49,0,0,12,3,0,79,3,2,2,48,0,0,3,0,0,94,0,3,0,72,7,59,33,6,60,34,100,0,0
237437,207,303,303,269,34,57,58,185,3,0,269,56,57,156,0,0,34,1,1,29,3,0,1,0,13,1,0,80,5,0,0,78,1,0,13,1,0,80,5,0,0,78,,,,,,,,,,,80,20,0,80,20,0,,,
237473,126,140,140,140,0,69,0,71,0,0,140,69,0,71,0,0,0,0,0,0,0,0,1,1,14,6,0,76,1,0,0,23,1,1,14,6,0,76,1,0,0,23,,,,,,,,,,,0,0,100,0,0,100,,,
237491,23,34,34,34,0,32,0,2,0,0,34,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,82,0,0,0,0,0,100,0,0,0,82,,,,,,,,,,,0,0,100,0,0,100,,,
237525,9869,12739,9147,8755,3984,1699,764,5204,1480,3592,6724,1591,539,4515,79,2031,2423,108,225,689,1401,1561,0,2,5,2,0,82,3,4,1,60,0,1,5,2,0,82,3,3,1,57,0,2,5,2,0,79,2,8,2,66,24,46,30,15,58,27,48,16,36
237543,113,126,126,82,44,50,0,76,0,0,82,32,0,50,0,0,44,18,0,26,0,0,0,0,21,1,0,79,0,0,0,75,0,0,21,1,0,79,0,0,0,75,,,,,,,,,,,0,0,100,0,0,100,,,
237561,55,62,62,62,0,24,0,38,0,0,62,24,0,38,0,0,0,0,0,0,0,0,0,2,13,2,0,84,0,0,0,69,0,2,13,2,0,84,0,0,0,69,,,,,,,,,,,0,0,100,0,0,100,,,
237570,128,127,127,127,0,41,0,86,0,0,127,41,0,86,0,0,0,0,0,0,0,0,0,1,6,2,0,87,5,1,0,98,0,1,6,2,0,87,5,1,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
237598,30,30,30,30,0,5,0,25,0,0,30,5,0,25,0,0,0,0,0,0,0,0,0,0,7,0,0,90,0,3,0,83,0,0,7,0,0,90,0,3,0,83,,,,,,,,,,,0,100,0,0,100,0,,,
237686,1751,2765,2765,1084,1681,132,129,1574,930,0,1084,69,62,922,31,0,1681,63,67,652,899,0,0,1,1,2,0,90,3,1,3,64,0,1,1,2,0,90,3,1,3,64,,,,,,,,,,,13,38,49,13,38,49,,,
237701,980,1398,1398,965,433,414,77,589,318,0,965,403,63,492,7,0,433,11,14,97,311,0,0,1,4,3,0,83,5,4,1,58,0,1,4,3,0,83,5,4,1,58,,,,,,,,,,,25,37,38,25,37,38,,,
237729,112,212,212,148,64,76,0,136,0,0,148,47,0,101,0,0,64,29,0,35,0,0,0,0,6,0,0,92,1,0,0,69,0,0,6,0,0,92,1,0,0,69,,,,,,,,,,,0,0,100,0,0,100,,,
237783,937,1450,1093,1227,223,343,107,623,20,357,898,226,100,569,3,329,195,117,7,54,17,28,0,1,20,6,1,48,1,9,14,55,1,1,21,7,1,45,1,9,14,55,0,1,16,3,0,57,1,10,13,54,55,45,0,53,47,0,63,37,0
237792,2633,4252,2987,2467,1785,568,373,1615,431,1265,2235,556,290,1388,1,232,752,12,83,227,430,1033,0,3,8,7,0,74,5,2,1,67,0,2,8,8,0,73,6,3,1,61,0,4,9,7,0,77,2,1,1,80,30,50,20,7,68,25,82,10,8
237817,1068,1647,1647,1013,634,398,69,841,339,0,1013,343,57,469,144,0,634,55,12,372,195,0,0,0,1,1,0,96,1,0,0,70,0,0,1,1,0,96,1,0,0,70,,,,,,,,,,,32,49,19,32,49,19,,,
237844,100,135,135,135,0,132,0,3,0,0,135,132,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,97,0,0,0,50,0,0,3,0,0,97,0,0,0,50,,,,,,,,,,,0,0,100,0,0,100,,,
237880,793,793,0,793,0,0,0,0,0,793,0,0,0,0,0,793,0,0,0,0,0,0,0,20,1,3,0,70,3,3,0,50,,,,,,,,,,,0,20,1,3,0,70,3,3,0,50,0,0,100,,,,0,0,100
237899,2005,4438,4248,1514,2924,340,240,921,2747,190,1414,327,200,778,109,100,2834,13,40,143,2638,90,0,2,8,2,0,72,4,11,2,59,0,2,8,2,0,74,4,10,1,59,2,1,12,2,1,45,1,27,10,59,10,42,48,10,41,50,13,65,22
237905,57,61,55,61,0,0,0,55,0,6,55,0,0,55,0,6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,80,0,0,0,0,0,100,0,0,0,78,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100
237932,1964,2503,2031,1832,671,445,153,1123,310,472,1631,439,134,1046,12,201,400,6,19,77,298,271,0,1,4,0,0,79,7,5,3,63,0,1,4,0,0,79,7,6,3,63,0,1,5,0,0,79,9,3,3,64,10,56,35,3,58,39,39,46,15
237950,1127,1691,1691,1037,654,312,85,748,546,0,1037,311,69,655,2,0,654,1,16,93,544,0,0,1,4,3,0,79,4,3,6,48,0,1,4,3,0,79,4,3,6,48,,,,,,,,,,,34,30,35,34,30,35,,,
237969,904,1002,925,956,46,283,20,611,11,77,894,277,20,597,0,62,31,6,0,14,11,15,1,1,14,5,0,69,3,1,6,53,1,1,14,5,0,68,3,1,6,52,0,0,5,5,0,79,3,0,8,66,2,64,34,0,64,36,26,61,13
237987,252,384,384,384,0,57,166,161,0,0,384,57,166,161,0,0,0,0,0,0,0,0,0,0,8,1,0,88,3,0,0,86,0,0,8,1,0,88,3,0,0,86,,,,,,,,,,,33,57,10,33,57,10,,,
237996,567,843,843,843,0,103,386,354,0,0,843,103,386,354,0,0,0,0,0,0,0,0,0,1,4,1,0,91,2,1,0,84,0,1,4,1,0,91,2,1,0,84,,,,,,,,,,,80,14,6,80,14,6,,,
238005,115,128,128,128,0,78,0,50,0,0,128,78,0,50,0,0,0,0,0,0,0,0,0,2,38,12,0,48,0,0,0,88,0,2,38,12,0,48,0,0,0,88,,,,,,,,,,,0,0,100,0,0,100,,,
238014,911,1824,1824,654,1170,320,155,627,722,0,654,252,90,280,32,0,1170,68,65,347,690,0,0,1,2,2,0,90,3,1,0,67,0,1,2,2,0,90,3,1,0,67,,,,,,,,,,,44,49,7,44,49,7,,,
238032,25718,27398,20653,23227,4171,4670,908,13788,1287,6745,18431,4642,838,12767,184,4796,2222,28,70,1021,1103,1949,0,2,4,4,0,79,5,1,5,53,0,2,3,4,0,81,6,1,3,52,0,3,4,4,0,72,3,1,13,56,14,41,45,8,51,42,34,11,56
238078,726,888,630,623,265,148,71,362,49,258,527,148,50,313,16,96,103,0,21,49,33,162,1,1,11,1,0,27,0,54,4,45,1,1,13,0,0,29,1,49,6,40,1,0,6,2,0,24,0,67,0,58,16,50,34,5,60,35,45,24,31
238096,30,30,30,30,0,4,0,26,0,0,30,4,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,97,0,0,0,93,0,0,3,0,0,97,0,0,0,93,,,,,,,,,,,0,0,100,0,0,100,,,
238175,163,184,184,184,0,93,0,91,0,0,184,93,0,91,0,0,0,0,0,0,0,0,1,6,4,22,0,63,5,0,0,99,1,6,4,22,0,63,5,0,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
238193,1500,2002,961,1426,576,139,117,552,153,1041,651,136,66,425,24,775,310,3,51,127,129,266,0,6,19,24,0,43,4,3,1,91,0,5,18,35,0,34,4,3,1,96,0,7,19,15,0,51,4,2,1,86,22,31,47,20,24,57,25,37,38
238263,6511,17010,16948,3621,13389,1666,617,8607,6058,62,3599,743,222,2324,310,22,13349,923,395,6283,5748,40,0,5,7,14,0,62,6,3,1,56,0,5,8,14,0,62,6,3,1,56,2,8,5,10,0,60,2,10,5,77,26,32,42,26,32,43,92,5,3
238324,551,931,701,335,596,46,88,227,340,230,276,45,69,162,0,59,425,1,19,65,340,171,1,3,1,2,0,85,4,4,0,80,1,2,1,2,0,87,4,3,0,85,0,3,3,3,0,82,3,6,0,66,8,31,61,1,34,65,28,23,49
238333,1027,1082,1082,963,119,238,25,701,118,0,963,238,25,682,18,0,119,0,0,19,100,0,0,4,9,15,0,50,4,3,15,53,0,4,9,15,0,50,4,3,15,53,,,,,,,,,,,1,2,97,1,2,97,,,
238397,1736,5422,5422,798,4624,1036,93,1865,2428,0,798,309,34,418,37,0,4624,727,59,1447,2391,0,0,2,6,13,0,70,4,4,1,60,0,2,6,13,0,70,4,4,1,60,,,,,,,,,,,5,34,61,5,34,61,,,
238458,3386,3527,2886,3116,411,692,143,1946,105,641,2662,681,122,1832,27,454,224,11,21,114,78,187,0,3,2,9,0,70,3,10,2,68,0,3,2,10,0,72,3,6,2,67,0,4,1,4,0,62,1,25,1,74,2,37,61,1,41,58,6,20,74
238476,2933,2801,2651,2624,177,757,116,1760,18,150,2542,749,97,1696,0,82,109,8,19,64,18,68,0,3,6,15,0,67,4,3,2,55,0,2,6,16,0,68,4,3,1,55,1,9,13,5,0,49,1,7,15,58,0,7,93,0,5,95,0,29,71
238616,4266,6376,3274,3576,2800,453,328,2108,385,3102,2106,428,146,1530,2,1470,1168,25,182,578,383,1632,0,3,8,5,0,58,2,10,14,66,0,5,9,6,0,65,2,6,6,64,0,2,7,4,0,49,2,13,22,69,45,28,27,33,35,33,59,21,21
238661,1497,2078,1292,1547,531,279,123,754,136,786,1049,245,108,681,15,498,243,34,15,73,121,288,0,3,5,10,0,75,3,2,1,69,0,2,4,11,0,75,4,2,1,65,1,4,6,8,0,74,3,3,2,76,17,30,53,2,29,69,42,31,27
238722,4782,17579,17579,2378,15201,690,2015,5183,9691,0,2378,310,638,1267,163,0,15201,380,1377,3916,9528,0,1,4,3,6,0,70,1,15,1,44,1,4,3,6,0,70,1,15,1,44,,,,,,,,,,,19,15,66,19,15,66,,,
238759,4254,14215,14215,1405,12810,1695,294,4078,8148,0,1405,509,71,714,111,0,12810,1186,223,3364,8037,0,0,2,9,23,0,57,4,5,0,53,0,2,9,23,0,57,4,5,0,53,,,,,,,,,,,10,18,72,10,18,72,,,
238810,77,107,107,60,47,24,0,83,0,0,60,17,0,43,0,0,47,7,0,40,0,0,1,2,6,0,0,89,3,0,0,91,1,2,6,0,0,89,3,0,0,91,,,,,,,,,,,0,0,100,0,0,100,,,
238980,1400,2905,2226,924,1981,201,201,1106,718,679,797,188,67,529,13,127,1429,13,134,577,705,552,1,5,6,7,0,72,2,7,1,60,1,5,7,8,0,69,2,8,1,57,1,4,3,4,0,81,1,4,1,71,11,48,41,10,43,48,15,66,19
239008,1344,4871,4871,486,4385,695,130,1493,2553,0,486,194,35,250,7,0,4385,501,95,1243,2546,0,1,8,3,9,0,75,2,3,0,48,1,8,3,9,0,75,2,3,0,48,,,,,,,,,,,10,37,53,10,37,53,,,
239017,1513,1530,1530,1501,29,368,23,1119,20,0,1501,368,22,1097,14,0,29,0,1,22,6,0,0,6,4,11,0,60,5,1,12,54,0,6,4,11,0,60,5,1,12,54,,,,,,,,,,,0,0,100,0,0,100,,,
239071,810,1436,1055,544,892,177,47,411,420,381,501,149,25,313,14,43,554,28,22,98,406,338,0,2,2,5,0,83,2,3,1,55,0,3,2,6,0,83,2,3,1,58,0,2,3,5,0,82,3,3,3,48,74,14,11,68,18,14,91,5,4
239080,1197,1804,1445,986,818,286,170,803,186,359,963,233,73,655,2,23,482,53,97,148,184,336,1,2,6,7,0,69,2,10,3,69,1,2,6,8,0,66,2,11,4,67,0,3,5,4,0,81,2,6,0,78,33,17,50,19,19,62,89,11,0
239105,10892,12017,7927,10070,1947,2001,173,5281,472,4090,7298,1988,160,5100,50,2772,629,13,13,181,422,1318,0,6,5,13,0,67,3,2,4,57,0,6,5,15,0,66,3,2,2,55,0,6,5,9,0,68,3,2,7,61,5,37,58,2,38,59,11,34,55
239169,1484,1644,0,1541,103,0,0,0,0,1644,0,0,0,0,0,1541,0,0,0,0,0,103,0,12,6,9,0,58,4,4,7,59,,,,,,,,,,,0,12,6,9,0,58,4,4,7,59,4,23,73,,,,4,23,73
239220,1621,5387,5387,718,4669,831,139,1754,2663,0,718,262,41,384,31,0,4669,569,98,1370,2632,0,1,3,2,4,0,83,2,5,0,53,1,3,2,4,0,83,2,5,0,53,,,,,,,,,,,18,31,52,18,31,52,,,
239248,7591,20670,20670,3971,16699,2866,2110,10069,5625,0,3971,1130,660,1950,231,0,16699,1736,1450,8119,5394,0,1,5,26,17,0,31,4,15,1,59,1,5,26,17,0,31,4,15,1,59,,,,,,,,,,,24,32,44,24,32,44,,,
239309,898,947,947,915,32,228,41,652,26,0,915,227,41,634,13,0,32,1,0,18,13,0,0,5,5,17,0,64,7,1,0,78,0,5,5,17,0,64,7,1,0,78,,,,,,,,,,,0,41,58,0,41,58,,,
239318,2638,2808,2627,2608,200,682,131,1794,20,181,2548,682,123,1743,0,60,79,0,8,51,20,121,0,6,3,9,0,68,3,6,4,29,0,6,3,9,0,69,3,6,4,28,1,6,4,8,0,62,1,9,9,44,0,15,84,0,15,85,4,28,67
239372,2046,7113,7113,1107,6006,814,563,1962,3774,0,1107,349,162,498,98,0,6006,465,401,1464,3676,0,2,1,5,8,0,74,2,7,1,51,2,1,5,8,0,74,2,7,1,51,,,,,,,,,,,16,18,66,16,18,66,,,
239390,1093,1525,934,873,652,190,60,462,222,591,647,162,56,429,0,226,287,28,4,33,222,365,0,7,16,22,0,49,2,2,1,96,0,9,21,30,0,33,3,3,1,99,1,3,9,10,0,74,2,1,1,90,10,57,33,1,58,42,24,57,19
239424,92,163,0,85,78,0,0,0,0,163,0,0,0,0,0,85,0,0,0,0,0,78,0,2,1,4,0,82,2,0,8,13,,,,,,,,,,,0,2,1,4,0,82,2,0,8,13,2,32,66,,,,2,32,66
239442,602,1752,1752,226,1526,272,155,612,713,0,226,68,32,121,5,0,1526,204,123,491,708,0,6,2,2,5,0,80,3,3,0,61,6,2,2,5,0,80,3,3,0,61,,,,,,,,,,,35,25,40,35,25,40,,,
239460,2707,8631,8631,1329,7302,787,1896,1522,4426,0,1329,186,550,461,132,0,7302,601,1346,1061,4294,0,1,5,2,5,0,78,3,6,0,58,1,5,2,5,0,78,3,6,0,58,,,,,,,,,,,31,21,48,31,21,48,,,
239488,5026,15271,15271,2960,12311,1114,900,5127,8130,0,2960,610,320,1710,320,0,12311,504,580,3417,7810,0,3,3,3,10,0,78,2,0,0,51,3,3,3,10,0,78,2,0,0,51,,,,,,,,,,,18,22,59,18,22,59,,,
239512,514,536,536,511,25,123,52,346,15,0,511,123,51,337,0,0,25,0,1,9,15,0,1,1,4,9,0,71,5,3,7,53,1,1,4,9,0,71,5,3,7,53,,,,,,,,,,,0,11,89,0,11,89,,,
239628,786,775,775,763,12,198,13,548,16,0,763,198,13,547,5,0,12,0,0,1,11,0,0,2,4,11,0,79,3,0,1,49,0,2,4,11,0,79,3,0,1,49,,,,,,,,,,,0,15,85,0,15,85,,,
239637,119,124,0,91,33,0,0,0,0,124,0,0,0,0,0,91,0,0,0,0,0,33,0,3,2,6,0,68,1,5,15,15,,,,,,,,,,,0,3,2,6,0,68,1,5,15,15,5,0,95,,,,5,0,95
239716,1982,2323,2237,1811,512,481,52,1277,427,86,1806,481,51,1264,10,5,431,0,1,13,417,81,0,2,1,5,0,83,2,4,2,56,0,2,1,5,0,84,2,4,2,57,0,0,1,12,0,73,5,9,0,51,0,22,78,0,22,78,0,21,79
239877,42,80,80,57,23,31,0,49,0,0,57,23,0,34,0,0,23,8,0,15,0,0,1,10,1,6,0,81,0,0,0,99,1,10,1,6,0,81,0,0,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
239910,1548,3733,3733,786,2947,641,526,621,1945,0,786,292,153,285,56,0,2947,349,373,336,1889,0,1,1,4,3,0,84,6,1,0,59,1,1,4,3,0,84,6,1,0,59,,,,,,,,,,,21,12,66,21,12,66,,,
240107,1996,2917,1650,1978,939,244,240,1116,50,1267,1254,236,146,872,0,724,396,8,94,244,50,543,0,2,5,6,0,82,2,2,1,77,0,2,6,8,0,79,3,2,1,76,0,1,3,3,0,85,1,3,2,78,20,42,39,14,50,36,27,30,43
240116,4269,12784,12784,2897,9887,1681,417,3864,6822,0,2897,948,212,1592,145,0,9887,733,205,2272,6677,0,1,3,2,4,0,82,3,5,0,54,1,3,2,4,0,82,3,5,0,54,,,,,,,,,,,16,24,61,16,24,61,,,
240125,3277,10929,10929,2540,8389,982,247,4362,5338,0,2540,466,147,1658,269,0,8389,516,100,2704,5069,0,0,4,6,10,0,69,3,9,0,48,0,4,6,10,0,69,3,9,0,48,,,,,,,,,,,9,28,63,9,28,63,,,
240170,2611,5393,5393,1806,3587,1353,312,3054,674,0,1806,724,154,907,21,0,3587,629,158,2147,653,0,1,4,3,5,0,78,4,5,0,57,1,4,3,5,0,78,4,5,0,57,,,,,,,,,,,31,42,28,31,42,28,,,
240189,9805,13057,10835,9027,4030,2140,675,6827,1193,2222,8455,2081,524,5770,80,572,2380,59,151,1057,1113,1650,0,2,4,8,0,80,3,1,1,52,0,2,4,9,0,80,3,1,1,50,0,3,5,6,0,80,2,2,2,59,25,50,25,14,57,29,77,13,9
240198,1712,5109,5109,992,4117,961,172,1645,2331,0,992,419,62,485,26,0,4117,542,110,1160,2305,0,3,2,2,3,0,86,2,2,0,56,3,2,2,3,0,86,2,2,0,56,,,,,,,,,,,17,36,47,17,36,47,,,
240213,77,83,0,37,46,0,0,0,0,83,0,0,0,0,0,37,0,0,0,0,0,46,0,5,5,13,0,73,4,0,0,87,,,,,,,,,,,0,5,5,13,0,73,4,0,0,87,0,0,100,,,,0,0,100
240268,9145,11072,10266,8939,2133,2171,544,7037,514,806,8816,2148,453,6180,35,123,1450,23,91,857,479,683,0,3,1,4,0,85,3,1,3,60,0,3,1,4,0,86,3,0,3,61,0,8,2,4,0,78,2,3,5,54,11,56,32,6,60,34,77,12,11
240277,6603,11868,11303,5539,6329,1233,827,5055,4188,565,5370,1162,568,3450,190,169,5933,71,259,1605,3998,396,1,4,2,8,0,75,4,2,4,66,1,4,2,8,0,75,4,2,4,67,3,6,2,7,0,75,3,1,4,65,30,43,28,28,43,28,52,33,15
240329,9766,10988,9920,9421,1567,2339,438,6814,329,1068,9029,2332,406,6253,38,392,891,7,32,561,291,676,0,3,1,4,0,88,3,1,1,58,0,2,1,4,0,89,3,0,1,57,0,4,2,4,0,84,2,1,2,68,7,71,22,2,76,21,50,25,24
240338,1059,1273,1177,1004,269,314,37,678,148,96,999,314,37,648,0,5,178,0,0,30,148,91,0,1,6,8,0,68,3,12,1,56,0,1,5,9,0,68,3,13,1,54,0,1,23,3,1,67,2,3,0,71,6,16,78,2,14,84,57,36,6
240365,8681,16240,14942,7393,8847,1812,619,6062,6449,1298,7095,1740,435,4843,77,298,7847,72,184,1219,6372,1000,0,4,2,6,0,80,3,3,1,60,0,4,2,6,0,80,3,3,1,59,1,4,3,3,0,86,1,2,1,68,9,35,56,6,35,59,47,34,19
240374,3152,4866,3920,2742,2124,484,469,2402,565,946,2563,459,345,1756,3,179,1357,25,124,646,562,767,0,3,7,18,0,61,5,1,3,56,0,3,8,20,0,60,6,1,2,56,1,5,7,11,0,65,3,2,7,53,26,53,22,13,61,26,76,19,5
240392,3738,6704,3914,3279,3425,1836,543,1522,13,2790,1432,432,234,766,0,1847,2482,1404,309,756,13,943,1,5,35,12,0,38,3,6,0,84,1,4,37,14,1,36,4,5,0,85,1,7,32,10,0,41,3,7,0,84,96,4,0,92,7,1,100,0,0
240417,6117,8236,6845,5560,2676,1291,535,4838,181,1391,5286,1258,349,3649,30,274,1559,33,186,1189,151,1117,0,3,2,4,0,83,3,1,4,48,0,3,1,4,0,83,3,1,3,43,1,3,3,3,0,82,1,2,5,71,24,51,25,15,57,28,68,21,10
240426,2200,3314,2608,1930,1384,339,343,1619,307,706,1744,329,250,1152,13,186,864,10,93,467,294,520,2,1,2,4,0,82,1,1,7,68,3,1,2,4,0,79,1,1,9,65,1,2,2,3,0,91,0,0,0,80,47,21,32,35,26,39,91,5,5
240444,45747,53219,39256,45688,7531,8685,1476,26826,2269,13963,34751,8652,1370,24312,417,10937,4505,33,106,2514,1852,3026,0,9,3,7,0,58,4,3,16,53,0,10,2,7,0,61,4,3,12,53,0,6,3,6,0,52,3,2,28,53,5,41,54,4,48,48,7,21,71
240453,19279,26699,21431,18883,7816,3544,1540,13733,2614,5268,15889,3423,1254,11022,190,2994,5542,121,286,2711,2424,2274,0,7,7,13,0,61,4,2,6,57,0,7,8,14,0,62,4,2,2,55,0,4,5,7,0,57,3,1,22,62,16,61,23,14,65,21,23,46,30
240462,5779,7362,6775,5593,1769,1492,351,4449,483,587,5502,1459,274,3751,18,91,1273,33,77,698,465,496,0,2,2,5,0,86,2,1,2,40,0,1,2,5,0,88,2,1,1,40,0,6,5,8,0,65,3,2,11,47,19,34,47,12,36,51,99,0,1
240471,4531,5858,5313,4364,1494,1037,294,3265,717,545,4159,1018,265,2812,64,205,1154,19,29,453,653,340,0,3,2,4,0,87,3,1,1,65,0,3,2,4,0,86,3,1,1,64,0,3,3,3,0,88,2,1,1,72,10,70,20,7,73,20,32,45,23
240480,7143,8935,8090,6805,2130,1812,556,5162,560,845,6581,1747,454,4369,11,224,1509,65,102,793,549,621,0,3,2,4,0,86,3,2,1,58,0,3,2,4,0,86,3,1,1,57,0,3,2,3,0,87,2,2,1,73,13,64,22,9,68,24,56,33,11
240505,2178,4528,4528,1682,2846,645,351,1699,1833,0,1682,522,175,945,40,0,2846,123,176,754,1793,0,1,1,1,10,0,79,3,3,1,56,1,1,1,10,0,79,3,3,1,56,,,,,,,,,,,26,37,37,26,37,37,,,
240514,962,2377,2377,669,1708,321,139,767,1150,0,669,228,54,317,70,0,1708,93,85,450,1080,0,9,1,1,14,0,60,3,10,1,56,9,1,1,14,0,60,3,10,1,56,,,,,,,,,,,25,29,46,25,29,46,,,
240596,770,1828,1828,499,1329,229,66,326,1207,0,499,191,38,171,99,0,1329,38,28,155,1108,0,1,0,1,9,0,84,3,0,2,59,1,0,1,9,0,84,3,0,2,59,,,,,,,,,,,10,24,66,10,24,66,,,
240620,2270,5287,5287,1704,3583,776,317,1879,2315,0,1704,549,131,967,57,0,3583,227,186,912,2258,0,1,1,2,15,0,56,3,21,1,61,1,1,2,15,0,56,3,21,1,61,,,,,,,,,,,18,34,48,18,34,48,,,
240657,906,1779,1779,705,1074,305,89,624,761,0,705,265,52,353,35,0,1074,40,37,271,726,0,1,1,1,7,0,81,2,3,5,57,1,1,1,7,0,81,2,3,5,57,,,,,,,,,,,23,33,45,23,33,45,,,
